product_name,review_title,rating,pros,cons,full_content,page_number,extracted_rating,review_len,word_count,polarity,cleaned_content,processed_content,dominant_topic,topic_contribution
Trello,The best app for task management and note taking,,It is great for moving small tasks and allowing people to keep track of them even after handing it off to another person or team.It supports a lot of different development project management styles with point systems and other functionality.The backgrounds and other customizations keep things light and fun.,It is not as good at managing large and especially long-term projects.It doesn't allow you to produce whole documents and collaborate on them.It doesn't have a built-in calendar function.,"The best app for task management and note takingRating: 8 out of 10IncentivizedAugust 12, 2019Use Cases and Deployment ScopeTrello is used by our Product, Engineering, and CS Teams. It allows us to collaborate on small and medium-size projects, tackle engineering work, and report and resolve bugs. I...",13,8,303,47,0.375,the best app for task management and note takingrating out of incentivizedaugust use cases and deployment scopetrello is used by our product engineering and cs teams it allows us to collaborate on small and medium size projects tackle engineering work and report and resolve bugs i,good app task management note takingrate incentivizedaugust use case deployment scopetrello product engineering team allow collaborate small medium size project tackle engineering work report resolve bug,0,0.4867
Trello,Trello Boards are Smoth and Simple to Take on Tasks,,It keeps all boards in the forefront.It's making it easy to navigate boards.Mobile and Desktop use is key.,"Trello could use time tracking, but it's not necessary.Trello could add some charts and graphs.Some way to point to everything that has been completed would be nice as well.","Trello Boards are Smoth and Simple to Take on TasksRating: 9 out of 10IncentivizedAugust 12, 2019Use Cases and Deployment ScopeTrello is used as a task management tool. The boards are used to create tasks and subdivide them into tasks that people complete. It helps keep many projects at the forefron...",13,9,303,50,0.19999999999999998,trello boards are smoth and simple to take on tasksrating out of incentivizedaugust use cases and deployment scopetrello is used as a task management tool the boards are used to create tasks and subdivide them into tasks that people complete it helps keep many projects at the forefron,trello board smoth simple tasksrating incentivizedaugust use case deployment scopetrello task management tool board create task subdivide task people complete help project forefron,5,0.4477
Trello,Trello is my favorite project management tool ever!,,"Provides the ability to customize.It's very visual, which makes it easier to use and to view your status.Great graphics for visuals.It's very intuitive to learn -- extensive training is not needed.",I can't think of one thing! This is my personal preference for project management.,"Trello is my favorite project management tool ever!Rating: 10 out of 10IncentivizedAugust 12, 2019Use Cases and Deployment ScopeSelected departments use it for project management and communication. I also personally use it for project management. We like the graphics, adaptability, and ability to se...",13,10,303,43,0.25,trello is my favorite project management tool ever rating out of incentivizedaugust use cases and deployment scopeselected departments use it for project management and communication i also personally use it for project management we like the graphics adaptability and ability to se,trello favorite project management tool rat incentivizedaugust use case deployment scopeselecte department use project management communication personally use project management like graphic adaptability ability,5,0.9416
Trello,Keep your tasks organized and up to date,,"Easy to use. You can go in, create boards, and assign tasks to other users.Notifications. You get an email when you are assigned a task or any updates are posted.Pricing. It fits for small and medium businesses budgets.",Reporting features. This is something many businesses like to use in their project management.Need access to employee accounts when someone leaves the company to make sure they don't have access to any sensitive information anymore.,"Keep your tasks organized and up to dateRating: 9 out of 10IncentivizedAugust 11, 2019Use Cases and Deployment ScopeTrello is being used by different departments to keep up with tasks assigned. We can check who is doing what and follow up with more requests or changes to the tasks while also knowing...",13,9,303,51,0.25,keep your tasks organized and up to daterating out of incentivizedaugust use cases and deployment scopetrello is being used by different departments to keep up with tasks assigned we can check who is doing what and follow up with more requests or changes to the tasks while also knowing,task organize daterate incentivizedaugust use case deployment scopetrello different department task assign check follow request change task know,7,0.5113
Trello,Trello is the easiest to use project management software available,,Trello is very easy to use. Someone with no computer skills can easily use it.Trello is very affordable and they even offer a free option.Trello is easy to customize and make it work for your processes and work flow.,"I'd love to see the ability to pin the cards anywhere within the workspace.I wish there was a way to delete, instead of only an option to archive.I wish there were a few more color options for the boards.","Trello is the easiest to use project management software availableRating: 10 out of 10IncentivizedAugust 11, 2019Use Cases and Deployment ScopeTrello is used by our organization in multiple ways. We use it to track bugs and feature requests for our development team, we use it to track requests direc...",13,10,303,48,0.0,trello is the easiest to use project management software availablerating out of incentivizedaugust use cases and deployment scopetrello is used by our organization in multiple ways we use it to track bugs and feature requests for our development team we use it to track requests direc,trello easy use project management software availablerate incentivizedaugust use case deployment scopetrello organization multiple way use track bug feature request development team use track request direc,2,0.694
Trello,Trello Task Management!,,Task management.Workflow planning.Transparency.,Larger project management instead of just tasking.,"Trello Task Management!Rating: 9 out of 10IncentivizedAugust 11, 2019Use Cases and Deployment ScopeThis tool is being used by multiple departments across campus for varying levels of project management. This tool is used by my department as an overall tasking system so we know what everyone is curre...",13,9,303,47,0.0,trello task management rating out of incentivizedaugust use cases and deployment scopethis tool is being used by multiple departments across campus for varying levels of project management this tool is used by my department as an overall tasking system so we know what everyone is curre,trello task management rating incentivizedaugust use case deployment scopethis tool multiple department campus vary level project management tool department overall task system know curre,5,0.5887
Trello,Simplicity at its core!,,It is super simple to use.There's no training needed. It's very self-explanatory and uncomplicated.The deadlines are easy to manage through the notifications via email.,"Its simplicity is also its handicap. I cannot get any of our developers to use Trello. They are sticking with GitHub (understandably) so I have to use Trello for mostly managerial tasks (across no-tech users) and follow-up with GitHub for developer-related tasksIf there was a way to connect to GitHub, that'd be epic.","Simplicity at its core!Rating: 7 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeWe use Trello across the organization for managing our responsibilities and deadlines. We assign tasks to users and follow up deadlines during each weekly check-in.ProsIt is super simple to use.There's...",13,7,303,43,0.16666666666666666,simplicity at its core rating out of incentivizedaugust use cases and deployment scopewe use trello across the organization for managing our responsibilities and deadlines we assign tasks to users and follow up deadlines during each weekly check in prosit is super simple to use there s,simplicity core rating incentivizedaugust use case deployment scopewe use trello organization manage responsibility deadline assign task user follow deadline weekly check prosit super simple use,6,0.6814
Trello,Great for project management AND team collaboration!,,Project management.Team communication.Organization.,A brief tutorial for how to use the program would be greatInformation on mobile usageTips for using the program,"Great for project management AND team collaboration!Rating: 9 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeTrello is currently being used by all departments within our company to keep track of projects as well as project status (initial drafting, revisions, final draft, etc.). I...",13,9,303,44,0.2,great for project management and team collaboration rating out of incentivizedaugust use cases and deployment scopetrello is currently being used by all departments within our company to keep track of projects as well as project status initial drafting revisions final draft etc i,great project management team collaboration rating incentivizedaugust use case deployment scopetrello currently department company track project project status initial drafting revision final draft etc,2,0.569
Trello,Great for small projects!,,Interactive design.Cards.A good labeling and notification system.,No charts for progress.You cannot add a calendar.Sometimes the cards are not enough for proper documentation.,"Great for small projects!Rating: 7 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeWe are using Trello for our smaller projects. Clients that are collaborating to a development phase are able to see the progress, and we have accomplished this with Trello boards. We are driving the ...",13,7,303,48,0.25,great for small projects rating out of incentivizedaugust use cases and deployment scopewe are using trello for our smaller projects clients that are collaborating to a development phase are able to see the progress and we have accomplished this with trello boards we are driving the,great small project rat incentivizedaugust use case deployment scopewe trello small project client collaborate development phase able progress accomplish trello board drive,5,0.2756
Trello,Trello: Great at Basic Workflow Tracking; Nothing else,,Swim Lanes.Assigning people to cards/tasks.Keeping a personal log of work being done.Giving an overall view of what you are working on.,"Hide conversations and activity from the team.Notifications are a mess.It does not handle complex project very well.Linking/epics/user stories are supported, but hard to implement.","Trello: Great at Basic Workflow Tracking; Nothing elseRating: 6 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeThe entire team is using it. We use it for project management, operational tasks, and bug tracking. It is a very basic setup, where boards are projects, production issues...",13,6,303,46,0.2,trello great at basic workflow tracking nothing elserating out of incentivizedaugust use cases and deployment scopethe entire team is using it we use it for project management operational tasks and bug tracking it is a very basic setup where boards are projects production issues,trello great basic workflow track elserate incentivizedaugust use case deployment scopethe entire team use project management operational task bug tracking basic setup board project production issue,2,0.5102
Trello,"Trello -- Collaborators of the world, Unite!",,"Subchannels/cards within cards on a task: allowing users to move to different ""sub-focuses"" or components of a task in one area and provide updates on the progress on each of those components, and overall as well.Ease of use: it's extremely easy to organize and update Trello tasks and track progress.Features: bullet lists, archiving and not deleting, etc. are nice features that allow even the most ""document everything"" person to be satisfied.",I'm not a fan of the fact that you are not able to access it offline.There's no ability to set up reoccurring tasks; it must be repeated each time (which can be annoying and clutter your board).,"Trello -- Collaborators of the world, Unite!Rating: 7 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeTrello is used to serve as a platform for project management and tasks assigned within our department. It allows us to easily track progress on key initiatives stemming from leader...",14,7,303,46,0.21666666666666667,trello collaborators of the world unite rating out of incentivizedaugust use cases and deployment scopetrello is used to serve as a platform for project management and tasks assigned within our department it allows us to easily track progress on key initiatives stemming from leader,trello collaborator world unite rating incentivizedaugust use case deployment scopetrello serve platform project management task assign department allow easily track progress key initiative stem leader,5,0.6162
Trello,"Excellent, simple, and effective!",,Ease of use.Quick to set up and implement.Lots of functionality.,Design/aesthetics are very simple.The column design is sometimes difficult to navigate quickly.,"Excellent, simple, and effective!Rating: 9 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeTrello is a fantastic piece of software for our type of work. We currently use it to manage social media content and keywords, future stories and content, along with blog posts, and to develo...",14,9,303,47,0.2388888888888889,excellent simple and effective rating out of incentivizedaugust use cases and deployment scopetrello is a fantastic piece of software for our type of work we currently use it to manage social media content and keywords future stories and content along with blog posts and to develo,excellent simple effective rating incentivizedaugust use case deployment scopetrello fantastic piece software type work currently use manage social medium content keyword future story content blog post develo,7,0.4373
Trello,Trello makes easy even easier,,"Simplicity - This isn't complicated. You log-in and it immediately know how to use it.Cleanliness - Trello doesn't clutter itself with extra features or unneeded visuals. They keep it straight forward.User Experience - They built the platform where user experience comes first. If you need a feature, it's there and it's intuitive to where you need to go to access it. They don't hide it deep within the system or in strange spots that don't make sense.",Setup - I wish the customization when you first set-up your Admin account could be a little easier. It's a breeze past set-up.Customer Support - It may have just been my experience but it took a while to get assistance when I reached out to their customer service team via their support email.,"Trello makes easy even easierRating: 5 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeTrello has been a godsend for organizing multiple projects with many moving parts yet needing a platform that is clean, clear, and quickly display the various statuses of the project. People new ...",14,5,303,47,0.2337121212121212,trello makes easy even easierrating out of incentivizedaugust use cases and deployment scopetrello has been a godsend for organizing multiple projects with many moving parts yet needing a platform that is clean clear and quickly display the various statuses of the project people new,trello make easy easierrate incentivizedaugust use case deployment scopetrello godsend organize multiple project move part need platform clean clear quickly display status project people new,7,0.5866
Trello,Trello is a fun and easy way to organize things,,Visual to-do list.Organization.Collect project information.,The tagging feature could be more useful.Ease of filtering.More list configuration.,"Trello is a fun and easy way to organize thingsRating: 8 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeI use Trello for any kind of list where I want to keep track of things visually. It's great for keeping track of items with images. For example, I have one Trello list for books...",14,8,303,54,0.5333333333333334,trello is a fun and easy way to organize thingsrating out of incentivizedaugust use cases and deployment scopei use trello for any kind of list where i want to keep track of things visually it s great for keeping track of items with images for example i have one trello list for books,trello fun easy way organize thingsrate incentivizedaugust use case deployment scopei use trello kind list want track thing visually great keep track item image example trello list book,7,0.7392
Trello,Great project manager,,Great user interface . Easy to use. Drag and drop functionality.Best user experience on the market.Complete with all of the necessary features.,For big projects it can be a bit messy.Not as complete as Jira or other alternatives.No calendar in the cards.,"Great project managerRating: 7 out of 10IncentivizedAugust 9, 2019Use Cases and Deployment ScopeTrello is an excellent project management tool. I use it personally for my private life and the whole area of business development in the organization uses it. It gives a clear birds eye view on the statu...",14,7,303,49,0.35000000000000003,great project managerrating out of incentivizedaugust use cases and deployment scopetrello is an excellent project management tool i use it personally for my private life and the whole area of business development in the organization uses it it gives a clear birds eye view on the statu,great project managerrate incentivizedaugust use case deployment scopetrello excellent project management tool use personally private life area business development organization use give clear bird eye view statu,5,0.6509
Trello,Trello - Limit WIP for Success!,,"Flexibility of Cards - can add links, pictures, attachments, etc.Built in sharing enables multiple users to collaborate on a board at a time.Customizable - it's very easy for me to customize the look and format of my cards to make it easy to identify work that needs to get done.","Aging - Trello offers an aging functionality that lets you identify old cards, but it's not granular enough to be useful. In short order, old cards all look old.Color coding - Trello offers color coding, but not enough unique colors to make many labels of distinct colors.Export - Trello does offer export, but not in a user-friendly format. I'd like a CSV export so I can easily manipulate my card data from time to time.","Trello - Limit WIP for Success!Rating: 10 out of 10IncentivizedAugust 8, 2019Use Cases and Deployment ScopePresently, we use Trello as a kanban card management system across distributed teams. This helps us to understand the current state of work being done, limit work in progress, manage blockages,...",14,10,303,46,0.0,trello limit wip for success rating out of incentivizedaugust use cases and deployment scopepresently we use trello as a kanban card management system across distributed teams this helps us to understand the current state of work being done limit work in progress manage blockages,trello limit wip success rating incentivizedaugust use case deployment scopepresently use trello kanban card management system distribute team help understand current state work limit work progress manage blockage,5,0.5283
Trello,Trello allows us to organize our customer success operations,,Organizing and prioritizing tasks,Small UI tweaks - after adding a new Card and I press Enter I want to enter the same Card to enter more details but Enter actually adds a whole new Card - which I can see would be useful for some use cases but not mine for 90% of the time.,"Trello allows us to organize our customer success operationsRating: 9 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeWe use Trello today to manage our CS Operations which allows us to keep all the request organized. There are various requests that come in on a daily basis and they ...",14,9,303,50,0.09999999999999999,trello allows us to organize our customer success operationsrating out of incentivizedaugust use cases and deployment scopewe use trello today to manage our cs operations which allows us to keep all the request organized there are various requests that come in on a daily basis and they,trello allow organize customer success operationsrate incentivizedaugust use case deployment scopewe use trello today manage operation allow request organize request come daily basis,7,0.4359
Trello,Trello: ACTUALLY organize your tasks.,,Task-to-project groupingCollaboration with other project membersPlugin integration,Strange User InterfaceReminders are lacking,"Trello: ACTUALLY organize your tasks.Rating: 9 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeI use Trello in my work life (independently of my company). I couldn't imagine organizing my life without it! I use it to keep track of all of my work &amp; personal projects. Even my stud...",14,9,303,50,0.0,trello actually organize your tasks rating out of incentivizedaugust use cases and deployment scopei use trello in my work life independently of my company i couldn t imagine organizing my life without it i use it to keep track of all of my work amp personal projects even my stud,trello actually organize task rat incentivizedaugust use case deployment scopei use trello work life independently company couldn imagine organize life use track work amp personal project stud,5,0.6468
Trello,Without a doubt the best to-do manager we have ever seen,,"Task management: you can assign tasks to teams or to someone in particularYou can, with some workaround, create a full Kanban system","ECM ultant in Information Technology at T-Systems (10,001+ employees)","Without a doubt the best to-do manager we have ever seenRating: 10 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeWe are using Trello mainly as a task list for things that we are not able (or not permitted) to open an tracker or incident on JIRA. Tasks like ""Internal system xyz nee...",14,10,303,53,0.18333333333333335,without a doubt the best to do manager we have ever seenrating out of incentivizedaugust use cases and deployment scopewe are using trello mainly as a task list for things that we are not able or not permitted to open an tracker or incident on jira tasks like internal system xyz nee,doubt good manager seenrate incentivizedaugust use case deployment scopewe trello mainly task list thing able permit open tracker incident jira task like internal system xyz nee,5,0.6085
Trello,Task Management On The Go,,Mobile AppIntuitive DesignEasy of UseOffline and Online Use,It was a little difficult to figure out how to remove a project.Could have the ability to work with other task management systems.Probably would be useful for businesses if Trello provided more insight into the work.,"Task Management On The GoRating: 9 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeTrello makes it easy to manage workflows on the go. Its mobile app design is very intuitive and allows for online sharing as well as offline use so that you can log tasks whenever you think of them. I...",14,9,303,53,0.31666666666666665,task management on the gorating out of incentivizedaugust use cases and deployment scopetrello makes it easy to manage workflows on the go its mobile app design is very intuitive and allows for online sharing as well as offline use so that you can log tasks whenever you think of them i,task management gorating incentivizedaugust use case deployment scopetrello make easy manage workflow mobile app design intuitive allow online sharing offline use log task think,6,0.4448
Trello,Trello is great for managing projects,,"Increases your personal and professional productivity.Boards are flexible, shareable, and let you pack a ton of detail into each card.User friendly.","There are TONS of options, which leads to a big learning curve.Limited flexibility in arranging cards and lists.Sometimes to simple and basic for complex and extensive projects.","Trello is great for managing projectsRating: 7 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeMy company is in the process of developing a new sales &amp; marketing team across various departments, as well as implementing new processes throughout the company. We have been using Tre...",15,7,303,46,0.2681818181818182,trello is great for managing projectsrating out of incentivizedaugust use cases and deployment scopemy company is in the process of developing a new sales amp marketing team across various departments as well as implementing new processes throughout the company we have been using tre,trello great manage projectsrate incentivizedaugust use case deployment scopemy company process develop new sale amp marketing team department implement new process company tre,5,0.4147
Trello,Excellent tool for teamwork,,Good handling of notifications.Ability to incorporate attachments.Possibility of integrations (certain add-ons).,The search for cards is not entirely good.Attachments cannot be related to a comment on each card.Difficult to access archived items.,"Excellent tool for teamworkRating: 7 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeWe use Trello in our company to plan software development tasks. We create several boards, and in each of them, the cards with the different tasks go through different lists with states and are assi...",15,7,303,48,0.25,excellent tool for teamworkrating out of incentivizedaugust use cases and deployment scopewe use trello in our company to plan software development tasks we create several boards and in each of them the cards with the different tasks go through different lists with states and are assi,excellent tool teamworkrate incentivizedaugust use case deployment scopewe use trello company plan software development task create board card different task different list state assi,5,0.8029
Trello,Trello is wonderful.,,"Easy to create project and cards.Easy to label cards with people, colors, check-boxes, etc.Cards can be dragged around and archived very simply.",Perhaps Trello could use more integrations with other well known and used programs.More automated features.More administrative capabilities.,"Trello is wonderful.Rating: 10 out of 10IncentivizedJuly 30, 2019Use Cases and Deployment ScopeWe have a few groups that use Trello and it is mostly for projects or ongoing tasks. Trello is so very easy to use. It allows us to all be on the same page and see in real-time who is doing what part of th...",15,10,303,57,0.21583333333333332,trello is wonderful rating out of incentivizedjuly use cases and deployment scopewe have a few groups that use trello and it is mostly for projects or ongoing tasks trello is so very easy to use it allows us to all be on the same page and see in real time who is doing what part of th,trello wonderful rating incentivizedjuly use case deployment scopewe group use trello project ongoing task trello easy use allow page real time,7,0.7273
Trello,Complete task manager software,,Cloud-based.Real time updating info.Collaboration between stories and sections.Ease of use.,"If you need to filter info, it's hard. You cannot add subcategoriesAt first you may have some difficulties in using it. It is not too intuitive.The interface could be a little better.","Complete task manager softwareRating: 8 out of 10IncentivizedJuly 21, 2019Use Cases and Deployment ScopeCurrently Trello is being used by some departments in our organization. Knowing what everyone is doing with lists is really good for work. Anyone who needs a list can access Trello on their phone ...",15,8,303,48,0.39999999999999997,complete task manager softwarerating out of incentivizedjuly use cases and deployment scopecurrently trello is being used by some departments in our organization knowing what everyone is doing with lists is really good for work anyone who needs a list can access trello on their phone,complete task manager softwarerate incentivizedjuly use case deployment scopecurrently trello department organization know list good work need list access trello phone,7,0.3823
Trello,Trello is the Task Master,,"Multiple task lists up at once.Multiple ways to provide and assign tasks, well organized.Freedom to build a workflow that best fits your team.","Personally, I don't need the pats on the back, power-ups, cute stickers, etc.I wish the UI was a bit easier.It would be nice to see how it's used with other companies to see how it can be developed more in our business.","Trello is the Task MasterRating: 7 out of 10IncentivizedMay 16, 2019Use Cases and Deployment ScopeIt's used across two departments that were having a hard time knowing what the other department was doing and the impact their jobs had on each other. Implementing Trello to have a list between departme...",15,7,303,49,-0.18055555555555558,trello is the task masterrating out of incentivizedmay use cases and deployment scopeit s used across two departments that were having a hard time knowing what the other department was doing and the impact their jobs had on each other implementing trello to have a list between departme,trello task masterrate incentivizedmay use case deployment scopeit department have hard time know department impact job implement trello list departme,5,0.4024
Trello,Trello : Great collaboration tool for teams,,,"It doesn't have a feature to make a task repeat. The user needs to keep on adding the task if the task needs to be done frequently.Integrated support for media playback (audio, video) would be very welcome -- i.e. when referencing a media file, it would be nice if it could provide player functionality right within the Trello card, rather than merely linking to the content.More customization options are needed.","Trello : Great collaboration tool for teamsRating: 8 out of 10IncentivizedApril 10, 2019Use Cases and Deployment Scope<p>We are using Trello for the following things:</p><p>1. Create boards and cards according to the project.</p><p>2. We create a card for every small task that needs to be done.</p><...",15,8,303,45,0.18333333333333335,trello great collaboration tool for teamsrating out of incentivizedapril use cases and deployment scopewe are using trello for the following things create boards and cards according to the project we create a card for every small task that needs to be done,trello great collaboration tool teamsrate incentivizedapril use case deployment scopewe trello follow thing create board card accord project create card small task need,6,0.6342
Trello,Trello at work,,Operational ListsTo Do listsBrainstorming team boards,Repeat functionAble to see completion of cards in the APPAbility to assign cards to individuals,"Trello at workRating: 9 out of 10IncentivizedMarch 22, 2019Use Cases and Deployment ScopeWe use Trello as part of our training tools to help the training team keep on track with who we are training and where we are in the process. We also use it for operations. We have all our lists in Trello that w...",15,9,303,56,0.0,trello at workrating out of incentivizedmarch use cases and deployment scopewe use trello as part of our training tools to help the training team keep on track with who we are training and where we are in the process we also use it for operations we have all our lists in trello that w,trello workrate incentivizedmarch use case deployment scopewe use trello training tool help training team track train process use operation list trello,7,0.9452
Trello,Team project management has never been this dynamic.,,Pointing to the next task you have to complete.You can download all your pending tasks and organize them as you see fit.You can delay tasks if you need to.You can see your completed tasks so you can keep track of your progress.,"Junior Software Developer ultant in Engineering at CANTV (10,001+ employees)","Team project management has never been this dynamic.Rating: 9 out of 10IncentivizedJanuary 9, 2019Use Cases and Deployment ScopeAt the Security Engineering department we, the developers, use Trello for organizing projects and estimating time of completion. Using the notifications system, we can see ...",15,9,303,43,0.0,team project management has never been this dynamic rating out of incentivizedjanuary use cases and deployment scopeat the security engineering department we the developers use trello for organizing projects and estimating time of completion using the notifications system we can see,team project management dynamic rating incentivizedjanuary use case deployment scopeat security engineering department developer use trello organize project estimate time completion notification system,7,0.2713
Trello,Great system for the incorporation and planning of projects.,,,"When removing a card is difficult because you must delete each of the tasks to then remove the card, it also makes it difficult to eliminate each task since it is not at first glance the option to delete.The calendar also does not work correctly since once the date is assigned it will be automatically deleted and this causes the previous control of the assigned tasks to be lost, they should be eliminated if once the assigned task was fulfilled after its confirmation.","Great system for the incorporation and planning of projects.Rating: 10 out of 10IncentivizedJanuary 2, 2019Use Cases and Deployment ScopeWe continue to use Trello for version control in project management; having differentiation and a history in a project provides an excellent advantage when plannin...",15,10,303,43,0.9,great system for the incorporation and planning of projects rating out of incentivizedjanuary use cases and deployment scopewe continue to use trello for version control in project management having differentiation and a history in a project provides an excellent advantage when plannin,great system incorporation planning project rat incentivizedjanuary use case deployment scopewe continue use trello version control project management have differentiation history project provide excellent advantage plannin,5,0.5821
Trello,Still figuring out if it works best for me or not!,,,,"Still figuring out if it works best for me or not!Rating: 6 out of 10IncentivizedDecember 7, 2018Use Cases and Deployment ScopeI was asked to use Trello to see if I like the way it is set up for project management. We are trying to evaluate what software best fits our needs for project management. T...",15,6,303,55,1.0,still figuring out if it works best for me or not rating out of incentivizeddecember use cases and deployment scopei was asked to use trello to see if i like the way it is set up for project management we are trying to evaluate what software best fits our needs for project management t,figure work well rat incentivizeddecember use case deployment scopei ask use trello like way set project management try evaluate software well fit need project management,5,0.5256
Trello,"Create, drag and organize your tasks in your project.",,I adore its didactic form by which you can create and organize the tasks you need to remember. Its easy handling is what stands out because it is very intuitive.It does not require many procedures or capacities in the computer because you can work it from the web without having to download extra files.It is very editable and customizable in addition to being very useful for your daily tasks.,"I do not like the function of the calendar with assignment of the task. It takes an expiration date, and if it passes to that date the task is automatically removed even if it hasn't been fulfilled.When connecting the project as a group, it often limits the members due to the connection.","Create, drag and organize your tasks in your project.Rating: 10 out of 10IncentivizedDecember 7, 2018Use Cases and Deployment ScopeI use Trello to have a better control and management for my business of the day. I can remember and effectively organize the problems and tasks of the company without ne...",16,10,303,49,0.3333333333333333,create drag and organize your tasks in your project rating out of incentivizeddecember use cases and deployment scopei use trello to have a better control and management for my business of the day i can remember and effectively organize the problems and tasks of the company without ne,create drag organize task project rating incentivizeddecember use case deployment scopei use trello well control management business day remember effectively organize problem task company,5,0.4235
Trello,Trello - Your New Best Friend,,Helps keep you organized on all projectsEasily visibility with team members to find out who is working on project and get updated informationCan set up several different boards to track a variety of tasks,Spell check would be nice feature to add,"Trello - Your New Best FriendRating: 10 out of 10IncentivizedNovember 29, 2018Use Cases and Deployment ScopeOur Department using Trello to track tasks, documents and status of our project.ProsHelps keep you organized on all projectsEasily visibility with team members to find out who is working on pr...",16,10,303,46,0.5681818181818181,trello your new best friendrating out of incentivizednovember use cases and deployment scopeour department using trello to track tasks documents and status of our project proshelps keep you organized on all projectseasily visibility with team members to find out who is working on pr,trello new good friendrating incentivizednovember use case deployment scopeour department trello track task document status project proshelp organize projectseasily visibility team member find work,7,0.5032
Trello,Order your work and increase your productivity,,"It allows to organize almost anything, from projects to daily tasks, all in one place without complications and the best, it can be accessed from any deviceIt is excellent to collaborate as a team, it allows to work in an environment in which each member of a team will know what is being done and is still to be done.It is specially designed to bring everything more organized, especially in those people who work on multiple projects at the same time and need to meet the deadlines.","The free version lacks advanced features and you will need to pay for a license if you have a large company with many users.It lacks global labels, it is necessary to specify labels on each board.Everything is organized on boards, at the beginning it can be confusing, for example, to assign a task you have to first think about which board corresponds, look for it, enter it and just assign the task.","Order your work and increase your productivityRating: 8 out of 10IncentivizedNovember 21, 2018Use Cases and Deployment ScopeI work in a web-based information systems development department, and for us Trello is a very important tool that allows us to track the progress of each of our projects. It is...",16,8,303,48,0.52,order your work and increase your productivityrating out of incentivizednovember use cases and deployment scopei work in a web based information systems development department and for us trello is a very important tool that allows us to track the progress of each of our projects it is,order work increase productivityrate incentivizednovember use case deployment scopei work web base information system development department trello important tool allow track progress project,2,0.415
Trello,Excellent tool for the exchange of ideas and to keep you organized,,"Easily organize activities and projects collaboratively.You can track any task, it contains a history of the recent activities of each member.It is a totally online platform that does not require many features of your computer, also has a native application for mobile devices.You can share all kinds of documents and files with your team.","They should improve the search engine for tasks since you find almost nothing.Its interface is very basic, it could be a bit betterAvailable colors are limited, you should have more to choose from.It would be great to hide certain boards to be displayed on the main screen.","Excellent tool for the exchange of ideas and to keep you organizedRating: 8 out of 10IncentivizedNovember 14, 2018Use Cases and Deployment ScopeTrello is used in all departments to organize all activities in a simple way, all team members are always up to date with any change of activities and proje...",16,8,303,50,0.5,excellent tool for the exchange of ideas and to keep you organizedrating out of incentivizednovember use cases and deployment scopetrello is used in all departments to organize all activities in a simple way all team members are always up to date with any change of activities and proje,excellent tool exchange idea organizedrate incentivizednovember use case deployment scopetrello department organize activity simple way team member date change activity proje,7,0.4492
Trello,Trello Review,,,"On small screens Trello becomes not so convenient.It is a bit difficult to add automation, repetition and rapid tasks to implement.I suppose Trello could be not enough for really large companies.","Trello ReviewRating: 10 out of 10IncentivizedSeptember 7, 2018Use Cases and Deployment ScopeWe work in small teams and Trello is a convenient way to track and assign tasks to team members. The program allows you to perform tasks related to the creation of visual effects faster and more efficiently. ...",16,10,303,49,0.0625,trello reviewrating out of incentivizedseptember use cases and deployment scopewe work in small teams and trello is a convenient way to track and assign tasks to team members the program allows you to perform tasks related to the creation of visual effects faster and more efficiently,trello reviewrate incentivizedseptember use case deployment scopewe work small team trello convenient way track assign task team member program allow perform task relate creation visual effect fast efficiently,5,0.3411
Trello,Trello has helped me to implement successful software projects with Agile focus !,,"Help to implement Agile projects, for example software projects.Integrated with cloud platforms such as Google Drive and Dropbox.High visibility for all members of a project. Team members uss an intuitive system of boards, lists and cards.Can enable security access, using users' profiles.Can be used for applying polls.",No visible numeric progress of activities.Task status must be changed manually.,"Trello has helped me to implement successful software projects with Agile focus !Rating: 10 out of 10IncentivizedSeptember 5, 2018Use Cases and Deployment ScopeTrello has helped us to implement successful software projects with Agile focus. It has also worked perfect inside my organization even if e...",16,10,303,45,0.725,trello has helped me to implement successful software projects with agile focus rating out of incentivizedseptember use cases and deployment scopetrello has helped us to implement successful software projects with agile focus it has also worked perfect inside my organization even if e,trello help implement successful software project agile focus rating incentivizedseptember use case deployment scopetrello help implement successful software project agile focus work perfect inside organization,2,0.4505
