timestamp,text,text_translated,platform,clean_text,product
2026-04-25 11:57:01+00:00,初めまして、お声掛けありがとうございます！ 引き換え後の送金でも宜しければ交換可能なので、お手隙の際にDMお待ちしております,"Nice to meet you, thank you for reaching out! You can also exchange the money after the exchange if you wish, so please feel free to DM us when you have a chance.",jira,nice meet thank reaching also exchange money exchange wish please feel free chance,jira
2026-04-16 12:42:00+00:00,"AI labs are paying hundreds of thousands of dollars to buy email, Slack and Jira threads from dead startups as feedstock for ‘reinforcement learning gyms,’ which specialize in using defunct company data to build simulated work environments","AI labs are paying hundreds of thousands of dollars to buy email, Slack and Jira threads from dead startups as feedstock for ‘reinforcement learning gyms,’ which specialize in using defunct company data to build simulated work environments",jira,lab paying hundred thousand dollar buy email slack jira thread dead startup feedstock reinforcement learning gym specialize using defunct company data build simulated work environment,jira
2026-04-20 14:52:40+00:00,"Atlassian will begin collecting customer metadata and in-app content from Jira, Confluence, and other cloud products by default on August 17, 2026, to train its AI  https:// letsdatascience.com/news/atlassian -enables-default-data-collection-to-train-ai-f71343d8 … You can't opt out except for enterprise users for now","Atlassian will begin collecting customer metadata and in-app content from Jira, Confluence, and other cloud products by default on August 17, 2026, to train its AI  https:// letsdatascience.com/news/atlassian -enables-default-data-collection-to-train-ai-f71343d8 … You can't opt out except for enterprise users for now",jira,atlassian begin collecting customer metadata app content jira confluence cloud product default august train letsdatascience com news atlassian enables default data collection train opt except enterprise user,jira
2026-04-22 19:33:02+00:00,"DevOps Tools Stack for 2026 (Layered Architecture)   1. Planning & Collaboration Layer Goal: Manage work, track progress, align teams > Jira > Linear > Notion > Slack  Why it matters: DevOps is culture first → collaboration tools are foundational   2. Source Code Management","DevOps Tools Stack for 2026 (Layered Architecture)   1. Planning & Collaboration Layer Goal: Manage work, track progress, align teams > Jira > Linear > Notion > Slack  Why it matters: DevOps is culture first → collaboration tools are foundational   2. Source Code Management",jira,devops tool stack layered architecture planning collaboration layer goal manage work track progress align team jira linear notion slack matter devops culture first collaboration tool foundational source code management,jira
2026-04-16 17:30:02+00:00,"Top things we released in Codex today:  > Computer use on Mac: Codex can see, click, and type across apps > In-app browser for faster frontend, app, and game iteration > Image generation with gpt-image-1.5 > 90+ new plugins across tools like JIRA, CircleCI, GitLab, Microsoft","Top things we released in Codex today:  > Computer use on Mac: Codex can see, click, and type across apps > In-app browser for faster frontend, app, and game iteration > Image generation with gpt-image-1.5 > 90+ new plugins across tools like JIRA, CircleCI, GitLab, Microsoft",jira,top thing released codex today computer use mac codex see click type across apps app browser faster frontend app game iteration image generation gpt image new plugins across tool like jira circleci gitlab microsoft,jira
2026-04-25 12:04:02+00:00,え！ですよね！なんとなくじろーさんならわかってくれると思ってました！！幻じゃなかったよかったありがとうございます^ᴗ . ᴗ^,"picture! That's right! Somehow I thought Jiro-san would understand! ! I'm glad it wasn't an illusion, thank you ^ᴗ . ᴗ^",jira,picture right somehow thought jiro san would understand glad illusion thank,jira
2026-04-25 12:08:32+00:00,@a   引用にて(⸝⸝o̴̶̷᷄ ·̭ o̴̶̷̥᷅⸝⸝) お友達ください  #地雷系女子  #地雷系 #地雷系さんと繋がりたい #地雷系女子と繋がりたい  #自撮り界隈 #jiraikei #jiraitwt  #病み垢さんと繋がりたい #病み垢女子と繋がりたい #いいね返し,Quote from @a (⸝⸝o̴̶̷᷄ ·̭ o̴̶̷̥᷅⸝⸝) Please make friends,jira,quote please make friend,jira
2026-04-17 12:20:34+00:00,"Plane : un outil de gestion de projet Open Source conçu comme une alternative moderne à Jira, Linear ou ClickUp.    https:// github.com/makeplane/plane","Plane: an Open Source project management tool designed as a modern alternative to Jira, Linear or ClickUp.    https://github.com/makeplane/plane",jira,plane open source project management tool designed modern alternative jira linear clickup,jira
2026-04-25 12:12:36+00:00,ビリヤニ！ビリヤニ！  うわあああどれも食べたことがないから困るーーー！ ジーラさんならキーマが売りだから、まずはキーマかな⁉︎ #ビリヤニ,"Biryani! Biryani!  Wow, I've never eaten any of them so I'm in trouble! Geera sells keema, so I guess I should start with keema!?︎ #Biryani",jira,biryani biryani wow never eaten trouble geera sell keema guess start keema,jira
2026-04-25 12:15:42+00:00,"I ended up falling for JIRO-san, who smoothly pulled out the towel that was tied in the back and draped it over my boyfriend's neck   My boyfriend is so kind too, and seeing him let this person put it on him made my heart warm","I ended up falling for JIRO-san, who smoothly pulled out the towel that was tied in the back and draped it over my boyfriend's neck   My boyfriend is so kind too, and seeing him let this person put it on him made my heart warm",jira,ended falling jiro san smoothly pulled towel tied back draped boyfriend neck boyfriend kind seeing let person put made heart warm,jira
2026-04-20 23:06:44+00:00,i have loads of advice if you're  willing  2 listen . . I'd be really  happy to help you become  even better jirai than kikinyan already is  ~ ໒꒰ྀི๑ᵔ ᵕ ᵔ๑꒱ྀིა ♡♡♡,i have loads of advice if you're  willing  2 listen . . I'd be really  happy to help you become  even better jirai than kikinyan already is  ~ ໒꒰ྀི๑ᵔ ᵕ ᵔ๑꒱ྀིა ♡♡♡,jira,load advice willing listen really happy help become even better jirai kikinyan already,jira
2026-04-25 12:18:51+00:00,"Thank you for your reply and for kindly agreeing. I look forward to exchanging with you, please. I apologize for following you first for the sake of our transaction.","Thank you for your reply and for kindly agreeing. I look forward to exchanging with you, please. I apologize for following you first for the sake of our transaction.",jira,thank reply kindly agreeing look forward exchanging please apologize following first sake transaction,jira
2026-04-20 08:30:15+00:00,"New hire starts Monday. Google Workspace, Slack, Jira, Salesforce. Someone on your team is setting all of that up manually. This n8n workflow template does it with one trigger. New accounts created, login details sent, done.  Grab it here: https://bit.ly/42mgHuY","New hire starts Monday. Google Workspace, Slack, Jira, Salesforce. Someone on your team is setting all of that up manually. This n8n workflow template does it with one trigger. New accounts created, login details sent, done.  Grab it here: https://bit.ly/42mgHuY",jira,new hire start monday google workspace slack jira salesforce someone team setting manually workflow template one trigger new account created login detail sent done grab,jira
2026-04-25 12:32:13+00:00,沖縄までCIRRAで来てよかったー 幸せすぎた もうよしみゅうに会えるならどこにでもいく 雨の寒い中、ブースに来てくれてお見送りしてくれてありがとうね @CIRRA #CIRRA #よしみゅう,I'm glad I came to Okinawa with CIRRA. I was so happy. I'd go anywhere if I could meet Yoshimyuu again. Thank you for coming to our booth in the cold and rainy weather and seeing me off. @CIRRA #CIRRA #Yoshimyuu,jira,glad came okinawa cirra happy anywhere could meet yoshimyuu thank coming booth cold rainy weather seeing,jira
2026-04-20 08:30:15+00:00,"New hire starts Monday. Google Workspace, Slack, Jira, Salesforce. Someone on your team is setting all of that up manually. This n8n workflow template does it with one trigger. New accounts created, login details sent, done.  Grab it here:  https:// bit.ly/42mgHuY","New hire starts Monday. Google Workspace, Slack, Jira, Salesforce. Someone on your team is setting all of that up manually. This n8n workflow template does it with one trigger. New accounts created, login details sent, done.  Grab it here:  https:// bit.ly/42mgHuY",jira,new hire start monday google workspace slack jira salesforce someone team setting manually workflow template one trigger new account created login detail sent done grab bit mghuy,jira
2026-04-25 12:32:13+00:00,沖縄までCIRRAで来てよかったー 幸せすぎた もうよしみゅうに会えるならどこにでもいく 雨の寒い中、ブースに来てくれてお見送りしてくれてありがとうね  @CIRRA  #CIRRA #よしみゅう,I'm glad I came to Okinawa with CIRRA. I was so happy. I'd go anywhere if I could meet Yoshimyuu again. Thank you for coming to our booth in the cold and rainy weather and seeing me off. @CIRRA #CIRRA #Yoshimyuu,jira,glad came okinawa cirra happy anywhere could meet yoshimyuu thank coming booth cold rainy weather seeing,jira
2026-04-25 12:02:29+00:00,"I created this upon request from Kinoko-sama ( @kinoko_03 ).   Thank you for your request!  If there's another opportunity, I look forward to working with you again   *Please refrain from unauthorized reposting or use of the illustration.*   #イラスト   #有償依頼   #Commission","I created this upon request from Kinoko-sama ( @kinoko_03 ).   Thank you for your request!  If there's another opportunity, I look forward to working with you again   *Please refrain from unauthorized reposting or use of the illustration.*   #イラスト   #有償依頼   #Commission",jira,created upon request kinoko sama thank request another opportunity look forward working please refrain unauthorized reposting use illustration,jira
2026-04-25 12:17:43+00:00,遅くなりました！お呼び出しありがとうございます！！ シルバ「ありがとな〜！呼んでくれて！バースデーコーデ似合ってるじゃん！」,It's late! Thank you for calling! ! Silva: “Thank you! For inviting me! You look great in your birthday outfit!”,jira,late thank calling silva thank inviting look great birthday outfit,jira
2026-04-25 11:39:39+00:00,"One of the best things I have shipped till date is a realtime Kanban view (like Trello/Jira) from scratch, that’s currently running in production smoothly for thousands of users.  I learnt so many things from this one particular project.  - Optimising arbitrary list insertions","One of the best things I have shipped till date is a realtime Kanban view (like Trello/Jira) from scratch, that’s currently running in production smoothly for thousands of users.  I learnt so many things from this one particular project.  - Optimising arbitrary list insertions",jira,one best thing shipped till date realtime kanban view like trello jira scratch currently running production smoothly thousand user learnt many thing one particular project optimising arbitrary list insertion,jira
2026-04-25 09:24:53+00:00,What are you cooking this week bros?  Me: de jira fy my organization and will save $10k++ per year,What are you cooking this week bros?  Me: de jira fy my organization and will save $10k++ per year,jira,cooking week bros jira organization save per year,jira
2026-04-24 07:42:13+00:00,"You are bored because your life as a software engineer has become only Jira tickets, meetings, salary, and sleep.  You need side quests.  Here are 10 side quests every software engineer should try:  1. Build one small project and ship it publicly, even if only 20 people use it.","You are bored because your life as a software engineer has become only Jira tickets, meetings, salary, and sleep.  You need side quests.  Here are 10 side quests every software engineer should try:  1. Build one small project and ship it publicly, even if only 20 people use it.",jira,bored life software engineer become jira ticket meeting salary sleep need side quest side quest every software engineer try build one small project ship publicly even people use,jira
2026-04-14 21:57:23+00:00,"In addition to AI, I now lead Jira Design. There is a huge opportunity ahead, but requires much work.  Many designers talk about wanting to work on tough problems and impact, but few are willing to take it head-on. I'm grateful for the opportunity.","In addition to AI, I now lead Jira Design. There is a huge opportunity ahead, but requires much work.  Many designers talk about wanting to work on tough problems and impact, but few are willing to take it head-on. I'm grateful for the opportunity.",jira,addition lead jira design huge opportunity ahead requires much work many designer talk wanting work tough problem impact willing take head grateful opportunity,jira
2026-04-22 14:46:45+00:00,"I realized recently how much of my day is just ""context assembly.""  You get a request in Slack, hunt for the ticket in Jira, then go to GitHub to see what the code actually does. It’s just manual labor before the real work even starts.  I've been using CodeRabbit Agent to kill","I realized recently how much of my day is just ""context assembly.""  You get a request in Slack, hunt for the ticket in Jira, then go to GitHub to see what the code actually does. It’s just manual labor before the real work even starts.  I've been using CodeRabbit Agent to kill",jira,realized recently much day context assembly get request slack hunt ticket jira github see code actually manual labor real work even start using coderabbit agent kill,jira
2026-04-22 10:31:50+00:00,"Today as well  The circle of ""SHIRA-SAGI""   Please follow me   #SHIRASAGI","Today as well  The circle of ""SHIRA-SAGI""   Please follow me   #SHIRASAGI",jira,today well circle shira sagi please follow,jira
2026-04-15 18:15:51+00:00,"This is what it's like to work as a programmer in banks:    1. They hire you.  2. They hand you the equipment.  3. You raise tickets for access to repos, tools, Jira, etc.   4. A month goes by and you finally get the accesses.   5. You forgot to request a permission and have to","This is what it's like to work as a programmer in banks:    1. They hire you.  2. They hand you the equipment.  3. You raise tickets for access to repos, tools, Jira, etc.   4. A month goes by and you finally get the accesses.   5. You forgot to request a permission and have to",jira,like work programmer bank hire hand equipment raise ticket access repos tool jira etc month go finally get access forgot request permission,jira
2026-04-13 23:04:14+00:00,A new technique has been identified where the legitimate notification features of GitHub and Jira are abused to send phishing emails from real servers. This is a sophisticated attack that evades conventional detection methods.  Attackers are exploiting the notification features,A new technique has been identified where the legitimate notification features of GitHub and Jira are abused to send phishing emails from real servers. This is a sophisticated attack that evades conventional detection methods.  Attackers are exploiting the notification features,jira,new technique identified legitimate notification feature github jira abused send phishing email real server sophisticated attack evades conventional detection method attacker exploiting notification feature,jira
2026-04-23 21:14:00+00:00,"AI’s New Training Data: Your Old Work Slacks And Emails  Defunct startups are being liquidated for their Slack archives, Jira tickets, and email threads—operational exhaust that AI labs now treat as premium training data. Read more:  https:// forbes.com/sites/annatong /2026/04/16/ais-new-training-data-your-old-work-slacks-and-emails/?utm_campaign=ForbesMainTwitter&utm_source=ForbesMainTwitter&utm_medium=social …","AI’s New Training Data: Your Old Work Slacks And Emails  Defunct startups are being liquidated for their Slack archives, Jira tickets, and email threads—operational exhaust that AI labs now treat as premium training data. Read more:  https:// forbes.com/sites/annatong /2026/04/16/ais-new-training-data-your-old-work-slacks-and-emails/?utm_campaign=ForbesMainTwitter&utm_source=ForbesMainTwitter&utm_medium=social …",jira,new training data old work slack email defunct startup liquidated slack archive jira ticket email thread operational exhaust lab treat premium training data read forbes com site annatong ai new training data old work slack email utm campaign forbesmaintwitter utm source forbesmaintwitter utm medium social,jira
2026-04-22 16:04:48+00:00,imo it's better for small teams/solo founders than linear / JIRA,imo it's better for small teams/solo founders than linear / JIRA,jira,imo better small team solo founder linear jira,jira
2026-04-23 07:54:03+00:00,"#PR  My account has been hacked, so I'm posting from here  Please continue to  cooperate with us   ①QR  https:// lite.tiktok.com/t/ZS9NYFcnkPQx x-15Vlp/ …  ②  https:// lite.tiktok.com/t/ZS9NYFsHJk8T 6-ITGbz/ …","#PR  My account has been hacked, so I'm posting from here  Please continue to  cooperate with us   ①QR  https:// lite.tiktok.com/t/ZS9NYFcnkPQx x-15Vlp/ …  ②  https:// lite.tiktok.com/t/ZS9NYFsHJk8T 6-ITGbz/ …",jira,account hacked posting please continue cooperate lite tiktok com nyfcnkpqx vlp lite tiktok com nyfshjk itgbz,jira
2026-04-22 14:37:05+00:00,"context switching is the actual tax on engineering teams.  slack to terminal to github, back to slack. every task restarts from zero  because the context lives in six different places.  CodeRabbit Agent stays in the thread. pulls live data from github, jira, aws.  remembers what","context switching is the actual tax on engineering teams.  slack to terminal to github, back to slack. every task restarts from zero  because the context lives in six different places.  CodeRabbit Agent stays in the thread. pulls live data from github, jira, aws.  remembers what",jira,context switching actual tax engineering team slack terminal github back slack every task restarts zero context life six different place coderabbit agent stay thread pull live data github jira aws remembers,jira
2026-04-25 12:32:53+00:00,初めまして、こんばんは。 お声掛けありがとうございます。 お印いただきましたコナンとの2:2の交換可能ですので、是非お願い致します。 お取引に先立ち、フォローさせていただいてもよろしいでしょうか？,"Nice to meet you, good evening. Thank you for your feedback. It is possible to exchange it 2:2 with the Conan you received, so please do so. Is it okay if I follow up with you prior to doing business with you?",jira,nice meet good evening thank feedback possible exchange conan received please okay follow prior business,jira
2026-04-25 12:29:23+00:00,cos※#JINTphoto 撮りました！行きたいスタジオさんでさん撮れてハピ,cos※#JINTphoto I took it! I'm happy to be able to take photos at the studio I want to go to.,jira,co took happy able take photo studio want,jira
2026-04-25 12:06:15+00:00,"Wherever you are, may God guide you. Wherever you go, may God accompany you. In whatever you do, may God enlighten you and at every moment may God bless you","Wherever you are, may God guide you. Wherever you go, may God accompany you. In whatever you do, may God enlighten you and at every moment may God bless you",jira,wherever may god guide wherever may god accompany whatever may god enlighten every moment may god bless,jira
2026-04-25 11:56:11+00:00,こちらの人魚、いいご縁をいただけて旅立っていきました  新しい作風にチャレンジしたものが選ばれるのは、とても嬉しいことです  これからも、心楽しくなれる物作れるよう頑張ります  明日も石ふしぎ大阪にて、お待ちしております,This mermaid departed on a journey with a good chance. I am very happy that my new style of work was selected. I will continue to do my best to create things that bring joy to my heart. We look forward to seeing you tomorrow at Ishifushigi Osaka.,jira,mermaid departed journey good chance happy new style work selected continue best create thing bring joy heart look forward seeing tomorrow ishifushigi osaka,jira
2026-04-25 12:00:38+00:00,"Thank you! ( т-т)   I received it just now! I've also sent it from here, so please confirm ‍","Thank you! ( т-т)   I received it just now! I've also sent it from here, so please confirm ‍",jira,thank received also sent please confirm,jira
2026-04-25 12:17:03+00:00,"If you say something like that to me, I can puff out my chest and say, ""I'm your big brother, you know!!!!!""…   I can't stop wondering what it is that makes me look so young… lol","If you say something like that to me, I can puff out my chest and say, ""I'm your big brother, you know!!!!!""…   I can't stop wondering what it is that makes me look so young… lol",jira,say something like puff chest say big brother know stop wondering make look young lol,jira
2026-04-25 12:24:49+00:00,健全なエロは健全な身体に宿る……違うか。 まずは身体が資本。 3択のうち2択が諦めきっていないのが…なんとも貴女らしいです。,"A healthy erotic body resides in a healthy body... isn't it? First of all, your body is your capital. The fact that you haven't completely given up on 2 of the 3 options...it's very typical of you.",jira,healthy erotic body resides healthy body first body capital fact completely given option typical,jira
2026-04-25 12:00:42+00:00,「今日はうちの里帰りwithスピカやで〜！！ プッハ〜！やっぱこれこそふるさとの味…！」 「オルカとちゃんぽん～(*´∀｀*) 美味しかった～ヽ(´▽`)/」  &,"""Today we're going home to Spica with Spica!! Puha~! This is the taste of hometown after all...!"" ""Orca and Champon~(*´∀｀*) It was delicious~ヽ(´▽`)/"" &",jira,today going home spica spica puha taste hometown orca champon delicious,jira
2026-04-25 12:25:19+00:00,明日も会いたいっ お昼だよ！！ 来てきてっ待ってるっ (っ´>ω<))ω<`)ｷﾞｭｯ,I want to see you tomorrow too! It's noon! ! I’m waiting for you to come (っ´>ω<))ω<`),jira,want see tomorrow noon waiting come,jira
2026-04-25 12:01:26+00:00,Thank you for reaching out. Understood! I look forward to working with you again if the opportunity arises.,Thank you for reaching out. Understood! I look forward to working with you again if the opportunity arises.,jira,thank reaching understood look forward working opportunity arises,jira
2026-04-14 20:17:57+00:00,"my favourite besties ing jira, emi gun together  that's homotron 3000 assembled","my favourite besties ing jira, emi gun together  that's homotron 3000 assembled",jira,favourite besties ing jira emi gun together homotron assembled,jira
2026-04-25 12:29:15+00:00,"#AIillustration #AIart #WantToConnectWithAIillustrationLovers  I borrowed the prompt from Citrus-san! It covers all my quirks too thoroughly... Thank you as always for your help.  ""My feet are tired.""","#AIillustration #AIart #WantToConnectWithAIillustrationLovers  I borrowed the prompt from Citrus-san! It covers all my quirks too thoroughly... Thank you as always for your help.  ""My feet are tired.""",jira,borrowed prompt citrus san cover quirk thoroughly thank always help foot tired,jira
2026-04-23 00:45:03+00:00,"Copilot cloud agent for Jira now supports custom agents, fields, branching rules, and instructions for better workflow control.  • Reads Atlassian custom fields like acceptance criteria for richer context","Copilot cloud agent for Jira now supports custom agents, fields, branching rules, and instructions for better workflow control.  • Reads Atlassian custom fields like acceptance criteria for richer context",jira,copilot cloud agent jira support custom agent field branching rule instruction better workflow control read atlassian custom field like acceptance criterion richer context,jira
2026-04-22 10:35:15+00:00,actually so true?  imagine the year is 2019 you just finished a “coding bootcamp” (it took 8 months)  you just got hired in a company 1 week onboarding you get your first jira ticket (it is to add an oauth provider) you just spend 6 hours on stack overflow & google cloud docs…..,actually so true?  imagine the year is 2019 you just finished a “coding bootcamp” (it took 8 months)  you just got hired in a company 1 week onboarding you get your first jira ticket (it is to add an oauth provider) you just spend 6 hours on stack overflow & google cloud docs…..,jira,actually true imagine year finished coding bootcamp took month got hired company week onboarding get first jira ticket add oauth provider spend hour stack overflow google cloud doc,jira
2026-04-25 12:36:12+00:00,わんしろっぺありがとー(しろっぺ) にゃんこさまは気まぐれなので毎回デレでお願いしたいです(どゆこと),Thank you Wanshiroppe (Shiroppe) Nyanko-sama is so fickle that I would like to ask for her every time (Doyukoto),jira,thank wanshiroppe shiroppe nyanko sama fickle would like ask every time doyukoto,jira
2026-04-25 12:24:41+00:00,JENO MATIN KIM JAPAN JENO MATIN KIM JAPAN JENO MATIN KIM JAPAN JENO MATIN KIM JAPAN JENO MATIN KIM JAPAN,JENO MATIN KIM JAPAN JENO MATIN KIM JAPAN JENO MATIN KIM JAPAN JENO MATIN KIM JAPAN JENO MATIN KIM JAPAN,jira,jeno matin kim japan jeno matin kim japan jeno matin kim japan jeno matin kim japan jeno matin kim japan,jira
2026-04-25 12:10:26+00:00,Crispy-edged waffles are great   Taiyaki with crispy tails are good too lol,Crispy-edged waffles are great   Taiyaki with crispy tails are good too lol,jira,crispy edged waffle great taiyaki crispy tail good lol,jira
2026-04-14 05:49:33+00:00,Ka idodin iskanci duk ka cika Amma daukaka kuma sai ka jira daga Allah mutumina,"You have fulfilled all your vows, but you have to wait for glory from God, my man",jira,fulfilled vow wait glory god man,jira
2026-04-16 19:30:54+00:00,"AI labs are buying Slack, Jira, and email archives from defunct startups to build ""reinforcement learning gyms"" and train AI agents in simulated workplaces ( @annatonger  / Forbes)   http:// forbes.com/sites/annatong /2026/04/16/ais-new-training-data-your-old-work-slacks-and-emails/ …   http:// techmeme.com/260416/p46#a26 0416p46 …   Send tips!  https:// techmeme.com/contact","AI labs are buying Slack, Jira, and email archives from defunct startups to build ""reinforcement learning gyms"" and train AI agents in simulated workplaces ( @annatonger  / Forbes)   http:// forbes.com/sites/annatong /2026/04/16/ais-new-training-data-your-old-work-slacks-and-emails/ …   http:// techmeme.com/260416/p46#a26 0416p46 …   Send tips!  https:// techmeme.com/contact",jira,lab buying slack jira email archive defunct startup build reinforcement learning gym train agent simulated workplace forbes forbes com site annatong ai new training data old work slack email techmeme com send tip techmeme com contact,jira
2026-04-23 10:46:38+00:00,Yes you can send up to 100 stablecoin transfers in a single batch payment.   Upload a CSV with the recipient names and amounts > one approval process flow > send.,Yes you can send up to 100 stablecoin transfers in a single batch payment.   Upload a CSV with the recipient names and amounts > one approval process flow > send.,jira,yes send stablecoin transfer single batch payment upload csv recipient name amount one approval process flow send,jira
2026-04-19 21:00:16+00:00,"AI’s New Training Data: Your Old Work Slacks And Emails   Defunct startups are being liquidated for their Slack archives, Jira tickets, and email threads—operational exhaust that AI labs now treat as premium training data. Learn more:  https:// forbes.com/sites/annatong /2026/04/16/ais-new-training-data-your-old-work-slacks-and-emails/?utm_campaign=ForbesMainTwitter&utm_source=ForbesMainTwitter&utm_medium=social … (Photo:","AI’s New Training Data: Your Old Work Slacks And Emails   Defunct startups are being liquidated for their Slack archives, Jira tickets, and email threads—operational exhaust that AI labs now treat as premium training data. Learn more:  https:// forbes.com/sites/annatong /2026/04/16/ais-new-training-data-your-old-work-slacks-and-emails/?utm_campaign=ForbesMainTwitter&utm_source=ForbesMainTwitter&utm_medium=social … (Photo:",jira,new training data old work slack email defunct startup liquidated slack archive jira ticket email thread operational exhaust lab treat premium training data learn forbes com site annatong ai new training data old work slack email utm campaign forbesmaintwitter utm source forbesmaintwitter utm medium social photo,jira
2026-04-25 00:13:57+00:00,Boost your creativity with 400+ stunning  @Jira   screenshots! Perfect for workflow design or fresh inspiration. Start exploring now    http:// pageflows.com  #DesignInspiration #UIUXDesign #WebDesign #CreativeDesign #UXTrends,Boost your creativity with 400+ stunning  @Jira   screenshots! Perfect for workflow design or fresh inspiration. Start exploring now    http:// pageflows.com  #DesignInspiration #UIUXDesign #WebDesign #CreativeDesign #UXTrends,jira,boost creativity stunning screenshots perfect workflow design fresh inspiration start exploring pageflows com,jira
2026-04-25 12:20:50+00:00,จิโร่หันมาทำหน้างี้น่ารักน่าหยิกว่ะ คิดถึงพี่เขาล่ะซี่,Jiro turned around and made this cute face. I miss him.,jira,jiro turned around made cute face miss,jira
2026-04-25 12:30:04+00:00,"こんばんは、ご返信並びにご快諾いただきありがとうございます。 お印いただきました千速,松田との交換可能ですので是非お願い致します…！ お取引に先立ち、フォローさせていただいてもよろしいでしょうか？","Good evening, thank you for your reply and for your understanding. It is possible to exchange the stamps with Chihaya and Matsuda, so please do so! Is it okay if I follow up with you prior to doing business with you?",jira,good evening thank reply understanding possible exchange stamp chihaya matsuda please okay follow prior business,jira
2026-04-25 12:15:30+00:00,"You strong-looking girl, please live strong and smart so you don't have to come to this industry.","You strong-looking girl, please live strong and smart so you don't have to come to this industry.",jira,strong looking girl please live strong smart come industry,jira
2026-04-23 09:18:23+00:00,making claude use jira is actually a violation of the geneva convention,making claude use jira is actually a violation of the geneva convention,jira,making claude use jira actually violation geneva convention,jira
2026-04-25 12:23:08+00:00,わぁぁめっちゃかわいいです♡♡ くまさんの乗ったジェラート？もとってもかわいいです,"Wow, that's so cute♡♡ Gelato with a bear on it? It's also very cute",jira,wow cute gelato bear also cute,jira
2026-04-25 12:00:31+00:00,#ジョジョラー自己紹介シート #ジョジョラーさんと繋がりたい  引用先へお気軽にどぞよろ,#Jojoler self-introduction sheet #I want to connect with Jojoler Please feel free to refer to the quotation,jira,self introduction sheet want connect jojoler please feel free refer quotation,jira
2026-04-25 12:24:32+00:00,えっしよしよ！！ LINEもつながろ！！ DMにQRおくったらいー？？ 会お会お！！,"Yes, yes! ! Connect with LINE too! ! Would you like to send a QR to your DM? ? See you soon! !",jira,yes yes connect line would like send see soon,jira
2026-04-25 11:57:16+00:00,これに♡押してくださった方、私と一緒に行ってもいいよって思ってくださってる方だと認知するからな、逃がさないからな、僕と行きましょう,"If you press ♡ on this, I will recognize you as someone who thinks it's okay to go with me, so I won't let you go, so let's go with me.",jira,press recognize someone think okay let let,jira
2026-04-25 12:17:28+00:00,しーえるさんおはあり！(>𖧉<)ノ のりしお美味しい！( *´﹀`* ),Good morning Shieru-san! (>𖧉<)ノ Norishio is delicious! ( *´﹀`* ),jira,good morning shieru san norishio delicious,jira
2026-04-23 21:58:06+00:00,Kaje zance yanzu fa su matan ba kalaman soyayya suke buqata ba. Kawai jira suke in zaka tafi ka saka hannu cikin aljihu ka bada wani abu.,"Go talk now, women don't need words of love. They are just waiting for you to go and put your hand in your pocket and give something.",jira,talk woman need word love waiting put hand pocket give something,jira
2026-04-23 00:31:17+00:00,"claude delete jira for everyone forever, thank you","claude delete jira for everyone forever, thank you",jira,claude delete jira everyone forever thank,jira
2026-04-25 12:37:41+00:00,Hmmm~ you come visit me when you're ready.,Hmmm~ you come visit me when you're ready.,jira,hmmm come visit ready,jira
2026-04-25 12:28:39+00:00,"Over the past 5 years, Pat has proven just how far 'determination + perseverance' can take you. Thank you for growing so beautifully, and for never stopping making us proud. Remember... no matter how far you go, we've always got your back   #PatrickActorEra #แพทริค","Over the past 5 years, Pat has proven just how far 'determination + perseverance' can take you. Thank you for growing so beautifully, and for never stopping making us proud. Remember... no matter how far you go, we've always got your back   #PatrickActorEra #แพทริค",jira,past year pat proven far determination perseverance take thank growing beautifully never stopping making proud remember matter far always got back,jira
2026-04-25 10:25:49+00:00,Tun 2022 yayi pausing ads revenue dina sai last 2 weeks ya budemun kuma jiya ya biyani.. mun dade a harkannan dole sai ka jira.,"Since 2022, he has been pausing my ads revenue, but in the last 2 weeks he opened it and yesterday he paid me.",jira,since pausing ad revenue last week opened yesterday paid,jira
2026-04-21 10:08:49+00:00,SHIRA-SAGI's Circle  HIRO-SAGI's Circle  We'll keep spreading it far and wide  Looking forward to your follows  #SHIRASAGI,SHIRA-SAGI's Circle  HIRO-SAGI's Circle  We'll keep spreading it far and wide  Looking forward to your follows  #SHIRASAGI,jira,shira sagi circle hiro sagi circle keep spreading far wide looking forward follows,jira
2026-04-14 00:50:22+00:00,"This week I am in NYC for our meetup and I spent weeks on this talk. I literally poured EVERYTHING into it.  For my Demo, You send a voice message with Whatsapp, use Twilio to send it to OpenAI to transcribe, Using Atlassian Forge to create a Jira ticket then Rovo AI to refine it","This week I am in NYC for our meetup and I spent weeks on this talk. I literally poured EVERYTHING into it.  For my Demo, You send a voice message with Whatsapp, use Twilio to send it to OpenAI to transcribe, Using Atlassian Forge to create a Jira ticket then Rovo AI to refine it",jira,week nyc meetup spent week talk literally poured everything demo send voice message whatsapp use twilio send openai transcribe using atlassian forge create jira ticket rovo refine,jira
2026-04-25 06:40:40+00:00,"“My legs are still swollen from last night” Waking up to do it again  I cried until the pond was full, so happy with the kids    Today again, huh  #แน็กหลิว #NackLiu","“My legs are still swollen from last night” Waking up to do it again  I cried until the pond was full, so happy with the kids    Today again, huh  #แน็กหลิว #NackLiu",jira,leg still swollen last night waking cried pond full happy kid today huh,jira
2026-04-25 12:34:36+00:00,"Mira es ritchter así que es de esperar la verdad, así que meh",Look it's ritchter so it's to be expected the truth so meh,jira,look ritchter expected truth meh,jira
