timestamp,text,target_keyword,platform,detected_lang,text_translated
2026-04-25T12:15:30.000Z,"You strong-looking girl, please live strong and smart so you don't have to come to this industry.",@jira OR jira OR #jira,jira,en,"You strong-looking girl, please live strong and smart so you don't have to come to this industry."
2026-04-23T09:18:23.000Z,making claude use jira is actually a violation of the geneva convention,@jira OR jira OR #jira,jira,en,making claude use jira is actually a violation of the geneva convention
2026-04-25T12:23:08.000Z,わぁぁめっちゃかわいいです♡♡ くまさんの乗ったジェラート？もとってもかわいいです,@jira OR jira OR #jira,jira,ja,"Wow, that's so cute♡♡ Gelato with a bear on it? It's also very cute"
2026-04-25T12:00:31.000Z,#ジョジョラー自己紹介シート #ジョジョラーさんと繋がりたい  引用先へお気軽にどぞよろ,@jira OR jira OR #jira,jira,ja,#Jojoler self-introduction sheet #I want to connect with Jojoler Please feel free to refer to the quotation
2026-04-25T12:24:32.000Z,えっしよしよ！！ LINEもつながろ！！ DMにQRおくったらいー？？ 会お会お！！,@jira OR jira OR #jira,jira,ja,"Yes, yes! ! Connect with LINE too! ! Would you like to send a QR to your DM? ? See you soon! !"
2026-04-25T11:57:16.000Z,これに♡押してくださった方、私と一緒に行ってもいいよって思ってくださってる方だと認知するからな、逃がさないからな、僕と行きましょう,@jira OR jira OR #jira,jira,ja,"If you press ♡ on this, I will recognize you as someone who thinks it's okay to go with me, so I won't let you go, so let's go with me."
2026-04-25T12:17:28.000Z,しーえるさんおはあり！(>𖧉<)ノ のりしお美味しい！( *´﹀`* ),@jira OR jira OR #jira,jira,ja,Good morning Shieru-san! (>𖧉<)ノ Norishio is delicious! ( *´﹀`* )
2026-04-23T21:58:06.000Z,Kaje zance yanzu fa su matan ba kalaman soyayya suke buqata ba. Kawai jira suke in zaka tafi ka saka hannu cikin aljihu ka bada wani abu.,@jira OR jira OR #jira,jira,sw,"Go talk now, women don't need words of love. They are just waiting for you to go and put your hand in your pocket and give something."
2026-04-23T00:31:17.000Z,"claude delete jira for everyone forever, thank you",@jira OR jira OR #jira,jira,da,"claude delete jira for everyone forever, thank you"
2026-04-25T03:14:53.000Z,Kafunshine.,@jira OR jira OR #jira,jira,sw,Kafunshine.
2026-04-25T12:37:41.000Z,Hmmm~ you come visit me when you're ready.,@jira OR jira OR #jira,jira,en,Hmmm~ you come visit me when you're ready.
2026-04-25T12:28:39.000Z,"Over the past 5 years, Pat has proven just how far 'determination + perseverance' can take you. Thank you for growing so beautifully, and for never stopping making us proud. Remember... no matter how far you go, we've always got your back   #PatrickActorEra #แพทริค",@jira OR jira OR #jira,jira,en,"Over the past 5 years, Pat has proven just how far 'determination + perseverance' can take you. Thank you for growing so beautifully, and for never stopping making us proud. Remember... no matter how far you go, we've always got your back   #PatrickActorEra #แพทริค"
2026-04-25T10:25:49.000Z,Tun 2022 yayi pausing ads revenue dina sai last 2 weeks ya budemun kuma jiya ya biyani.. mun dade a harkannan dole sai ka jira.,@jira OR jira OR #jira,jira,id,"Since 2022, he has been pausing my ads revenue, but in the last 2 weeks he opened it and yesterday he paid me."
2026-04-21T10:08:49.000Z,SHIRA-SAGI's Circle  HIRO-SAGI's Circle  We'll keep spreading it far and wide  Looking forward to your follows  #SHIRASAGI,@jira OR jira OR #jira,jira,en,SHIRA-SAGI's Circle  HIRO-SAGI's Circle  We'll keep spreading it far and wide  Looking forward to your follows  #SHIRASAGI
2026-04-14T00:50:22.000Z,"This week I am in NYC for our meetup and I spent weeks on this talk. I literally poured EVERYTHING into it.  For my Demo, You send a voice message with Whatsapp, use Twilio to send it to OpenAI to transcribe, Using Atlassian Forge to create a Jira ticket then Rovo AI to refine it",@jira OR jira OR #jira,jira,en,"This week I am in NYC for our meetup and I spent weeks on this talk. I literally poured EVERYTHING into it.  For my Demo, You send a voice message with Whatsapp, use Twilio to send it to OpenAI to transcribe, Using Atlassian Forge to create a Jira ticket then Rovo AI to refine it"
2026-04-25T06:40:40.000Z,"“My legs are still swollen from last night” Waking up to do it again  I cried until the pond was full, so happy with the kids    Today again, huh  #แน็กหลิว #NackLiu",@jira OR jira OR #jira,jira,en,"“My legs are still swollen from last night” Waking up to do it again  I cried until the pond was full, so happy with the kids    Today again, huh  #แน็กหลิว #NackLiu"
2026-04-25T12:34:36.000Z,"Mira es ritchter así que es de esperar la verdad, así que meh",@jira OR jira OR #jira,jira,es,Look it's ritchter so it's to be expected the truth so meh
2026-04-21T13:27:22.000Z,"#PR  My account has been hijacked, so I'll be here    Thank you for your continued  cooperation   ①QR  https:// lite.tiktok.com/t/ZS9NJB7VbT7N c-9eHIV/ …  ②  https:// lite.tiktok.com/t/ZS9NJBsAjGuc 9-outfl/ …",@jira OR jira OR #jira,jira,en,"#PR  My account has been hijacked, so I'll be here    Thank you for your continued  cooperation   ①QR  https:// lite.tiktok.com/t/ZS9NJB7VbT7N c-9eHIV/ …  ②  https:// lite.tiktok.com/t/ZS9NJBsAjGuc 9-outfl/ …"
2026-04-25T12:07:55.000Z,"Sorry for the additional message.   I've completed my compulsory education, but I'm still a minor, so if a transaction is difficult for you, feel free to decline.    I'll attach the image.",@jira OR jira OR #jira,jira,en,"Sorry for the additional message.   I've completed my compulsory education, but I'm still a minor, so if a transaction is difficult for you, feel free to decline.    I'll attach the image."
2026-04-24T00:59:38.000Z,ohayo  i will stream at 6pm jst today!!,@jira OR jira OR #jira,jira,en,ohayo  i will stream at 6pm jst today!!
2026-04-25T12:27:38.000Z,なるちゃんが副店長になりました 皆さんよろしくお願いしまーす  @hoshizoraAnaru    @Bar_GIRIGIRI    #ギリギリ横浜,@jira OR jira OR #jira,jira,ja,Naru-chan has become the deputy manager. Thank you all for your support @hoshizoraAnaru @Bar_GIRIGIRI #GiriGiriYokohama
2026-04-16T18:01:27.000Z,Asset guda 5 da Musulmi zai iya mallaka wanda ke kawo masa kuɗin shiga (Halal).  Ba dole sai ka jira albashi ba.  Ga hanyoyi guda 5 da zaka iya gina dukiya kuma tana baka kuɗin shiga.  1. Zinare da Azurfa Zaka iya sayen su a zahiri. Ko ka saye su a exchange kamar Binance. Amma,@jira OR jira OR #jira,jira,so,5 assets that a Muslim can own that brings him income (Halal).  Ba dole sai ka jira albashi ba.  Here are 5 ways you can build wealth and generate income.  1. Zinare da Azurfa Zaka iya sayen su a zahiri. Ko ka saye su a exchange kamar Binance. But
2026-04-23T05:11:26.000Z,One of the best,@jira OR jira OR #jira,jira,en,One of the best
2026-04-22T16:05:52.000Z,Thanks,@jira OR jira OR #jira,jira,en,Thanks
2026-04-19T17:00:28.000Z,me quiero cortar me quiero cortar me quiero cortar,@jira OR jira OR #jira,jira,es,I want to cut myself I want to cut myself I want to cut myself
2026-04-25T12:14:51.000Z,どこぞのさんのコジロウ大好きなんでまたどこかで出してくださいゆってぃじゃなくてコジロウで,@jira OR jira OR #jira,jira,ja,"I love Dokozono's Kojiro, so please release it somewhere again. It's Kojiro, not Yutti."
2026-04-25T12:11:22.000Z,こんばんは。お返事とご承諾をありがとうございます。はい、ぜひ、フォロー頂けますと嬉しいです。お先に失礼して私の方からもフォローさせて頂きます。どうぞ、よろしくお願い致します◎,@jira OR jira OR #jira,jira,ja,"Good evening. Thank you for your reply and consent. Yes, I would be happy if you could follow me. Please excuse me first and let me follow you. Thank you very much for your support◎"
2026-04-24T17:45:34.000Z,"Get more done directly in Jira with Rovo’s MCP skills.   Connect apps like  @Canva  to your Rovo agents to create assets and take action for you—no extra tabs, no copy-pasting. Just describe what you need.  Which skill are you adding next?  http:// go.atlss.in/mcpskills",@jira OR jira OR #jira,jira,en,"Get more done directly in Jira with Rovo’s MCP skills.   Connect apps like  @Canva  to your Rovo agents to create assets and take action for you—no extra tabs, no copy-pasting. Just describe what you need.  Which skill are you adding next?  http:// go.atlss.in/mcpskills"
2026-04-23T20:48:10.000Z,jirachi - boy  lugia - boy  HOW YOU SHIP THEM?,@jira OR jira OR #jira,jira,so,jirachi - boy  lugia - boy  HOW YOU SHIP THEM?
2026-04-25T11:55:59.000Z,短時間ゲリラ配信ありがとう  やっぱりTiktokが好き꒰՞> · <𓈒՞꒱,@jira OR jira OR #jira,jira,ja,Thank you for the short guerrilla broadcast. I really like Tiktok ꒰Ǟ> · <𓈒Ǟ꒱
2026-04-25T12:13:26.000Z,"Good evening, thank you for your kind approval.   I would greatly appreciate it if you would follow me.   I'll go ahead and follow you first.   I look forward to working with you this time.",@jira OR jira OR #jira,jira,en,"Good evening, thank you for your kind approval.   I would greatly appreciate it if you would follow me.   I'll go ahead and follow you first.   I look forward to working with you this time."
2026-04-22T18:00:49.000Z,"The wait is finally over. Project ""Noobieteam"" [ https:// github.com/Grafilab/noobi eteam …]  is live and open source. If you're a small team, using  @trello  /  @Jira  / @passbolt  /  @getpostman  , my work is to consolidate the best features of them and build as an open source off the shelf that any small",@jira OR jira OR #jira,jira,en,"The wait is finally over. Project ""Noobieteam"" [ https:// github.com/Grafilab/noobi eteam …]  is live and open source. If you're a small team, using  @trello  /  @Jira  / @passbolt  /  @getpostman  , my work is to consolidate the best features of them and build as an open source off the shelf that any small"
2026-04-23T05:11:39.000Z,Yes sir,@jira OR jira OR #jira,jira,fr,Yes sir
2026-04-23T12:42:03.000Z,@ozaroma  こんばんは☆フォローありがとうございますよろしくお願いします熊本おめでとうございます,@jira OR jira OR #jira,jira,ja,@ozaroma Good evening ☆ Thank you for following. Thank you for your support. Congratulations to Kumamoto
2026-04-20T16:36:38.000Z,"Jira and Confluence is badass  They're going to train off your data unless you opt-out by August, 17th  Thank you AI overlords for draining us of literally everything",@jira OR jira OR #jira,jira,en,"Jira and Confluence is badass  They're going to train off your data unless you opt-out by August, 17th  Thank you AI overlords for draining us of literally everything"
2026-04-20T11:47:50.000Z,Rawr!!,@jira OR jira OR #jira,jira,cy,Rawr!!
2026-04-20T01:40:00.000Z,"《Just... a Bit Away from My Goal of 1000 Followers...》  Hey there! This is ""JiRu"" (ジル), active on IRIAM!  It's been almost 2 years since I started on 5/10!? I'm working hard towards becoming an S3 Liver!   Your fave not around?? Then come on over! First-timers interested in",@jira OR jira OR #jira,jira,en,"《Just... a Bit Away from My Goal of 1000 Followers...》  Hey there! This is ""JiRu"" (ジル), active on IRIAM!  It's been almost 2 years since I started on 5/10!? I'm working hard towards becoming an S3 Liver!   Your fave not around?? Then come on over! First-timers interested in"
2026-04-25T07:30:25.000Z,The thing that surprised me is how much Rovo's context window finally makes Jira tickets actionable code sources. Seeing an LLM pull requirements directly from Confluence to write Bitbucket commits feels like the last missing human-in-the-loop step for triage.,@jira OR jira OR #jira,jira,en,The thing that surprised me is how much Rovo's context window finally makes Jira tickets actionable code sources. Seeing an LLM pull requirements directly from Confluence to write Bitbucket commits feels like the last missing human-in-the-loop step for triage.
2026-04-17T20:15:35.000Z,"Brother, kuɗin da kake jira kasamu kafin kayi aure  ba mamaki bayan kayi aurene zaka samu .   Ka Kira sunan Allah, Allahu Akbar, Kayi aure kawai",@jira OR jira OR #jira,jira,id,"Brother, the money you are waiting for before you get married is not surprising after you get married.   Call the name of Allah, Allahu Akbar, Just get married"
2026-04-25T12:27:28.000Z,じゅりちゃんお疲れさま❤︎ 明日はぶちかましてね！！わたしもぶつける 今日はちいかわ楽しんできたよ 早く会いたいよぉぉぉ,@jira OR jira OR #jira,jira,ja,"Thank you for your hard work, Juri-chan ❤︎ Hit me up tomorrow! ! I'll hit it too. I had a lot of fun today. I want to see you soon."
2026-04-21T17:45:44.000Z,i used to be vegan actually but now i mostly just feel like... fuck the animals. idk. do they even know whats going on. what do they know about agentic workflows? harnesses? jira tickets? deadlines? all they know is eat grass and pass gas,@jira OR jira OR #jira,jira,en,i used to be vegan actually but now i mostly just feel like... fuck the animals. idk. do they even know whats going on. what do they know about agentic workflows? harnesses? jira tickets? deadlines? all they know is eat grass and pass gas
2026-04-25T12:05:24.000Z,いえいえ、行儀よく順番来るのお持ちしてるんだろうと思いました横から失礼しました,@jira OR jira OR #jira,jira,ja,"No, I thought you were taking your turn to behave well, so I excused myself from the side."
2026-04-20T11:27:15.000Z,AI ยิ่งให้มันเชื่อมกับอะไรได้เยอะ มันยิ่งเก่งจริง ๆ  วันนี้ให้ AI อ่าน Slack (ระบบพูดคุยในบริษัท) แล้วไปสร้าง Jira ticket (ระบบจัดการโปรเจค) สรุปสิ่งที่ต้องทำให้หน่อย  มันไปอ่าน Slack -> สรุป -> สร้าง Ticket แล้ว Assign ticket ให้เราเสร็จสรรพ (เขียน instruction ทิ้งไว้แล้ว),@jira OR jira OR #jira,jira,th,"AI, the more things it can connect with. It's really getting better. Today, let the AI ​​read Slack (company chat system) and then go create a Jira ticket (project management system). Summarize what needs to be done for you. Go read Slack -> Summary -> Create a ticket, then Assign a ticket for us, we're done (already written instructions)."
2026-04-19T13:59:40.000Z,お疲れ様でした  奇跡の瞬間に立ち会えて、私もこんな事あるんだって奇跡のおすそ分けしてもらえたようで幸せでした  JIROちゃん、ヤバかったでしょ ( *≖͈́ㅂ≖͈̀ ),@jira OR jira OR #jira,jira,ja,"Thank you for your hard work. I was able to witness the miraculous moment, and I was happy to be able to share in the miracle that something like this can happen to me. JIRO-chan, you were amazing, weren't you? ( *≖͈́ㅂ≖͈̀ )"
2026-04-25T03:24:45.000Z,おはじらです 今日は友達と香川にきてます！ ヤドンにあってきますねぇ #じら絵ちゃん,@jira OR jira OR #jira,jira,ja,I'm Ohajira and I'm in Kagawa with my friends today! It's coming soon #Jirae-chan
2026-04-24T01:23:29.000Z,ですよねぇｪｪｪｪｪｪ (；д；) (；д；) (；д；) (；д；) (；д；),@jira OR jira OR #jira,jira,ja,Isn't it? (；д；) (；д；) (；д；) (；д；) (；д；)
2026-04-21T23:33:05.000Z,"Good morning  Let's do our best today too Waiting for you in the stream  If you'd like, new viewers come join too If you're curious, check the link in my profile!!  #おはようＶライバー #IRIAM",@jira OR jira OR #jira,jira,en,"Good morning  Let's do our best today too Waiting for you in the stream  If you'd like, new viewers come join too If you're curious, check the link in my profile!!  #おはようＶライバー #IRIAM"
2026-04-25T12:18:41.000Z,こんばんは、ご連絡遅くなり申し訳ありません。 かしこまりました。 そちらの内容でぜひお取引よろしくお願いいたします！ フォローお願いいたします。 こちらお先にフォロー失礼致します。,@jira OR jira OR #jira,jira,ja,"Good evening, I apologize for the delay in getting back to you. I got it. We look forward to doing business with you based on these details! Please follow me. I apologize for following you here first."
2026-04-18T18:37:29.000Z,JIRRRR MARAH,@jira OR jira OR #jira,jira,sw,JIRRRR ANGRY
2026-04-20T22:43:58.000Z,sometimes i talk to people who are mildly addicted to video games that have quest markers/objective lists and im like oh yeah but the dopamine payoff of that is basically finishing off a bunch of jira tickets but then i realize they dont have a job with clearly delineated tasks,@jira OR jira OR #jira,jira,en,sometimes i talk to people who are mildly addicted to video games that have quest markers/objective lists and im like oh yeah but the dopamine payoff of that is basically finishing off a bunch of jira tickets but then i realize they dont have a job with clearly delineated tasks
2026-04-14T06:10:56.000Z,gapapa guys ga wajib beli kok yang wajib kan sholat 5 waktu,@jira OR jira OR #jira,jira,sw,"It's okay guys, you don't have to buy it, but it's mandatory to pray 5 times a day"
2026-04-23T12:58:12.000Z,じゅりちゃーーーん(ӦｖӦ｡) ギャルオケまる ネイルステキ かわいいきゃわいい 可愛すぎて滅 (*´･ω･)(･ω･｀*)ﾈｰ,@jira OR jira OR #jira,jira,ja,Juri Chaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2026-04-25T02:31:40.000Z,Passed the graduation driving test!    Heading home now    Thank you to everyone who supported me! (´▽｀),@jira OR jira OR #jira,jira,en,Passed the graduation driving test!    Heading home now    Thank you to everyone who supported me! (´▽｀)
2026-04-14T23:15:19.000Z,dude he looks hella different in these two shots does he fucking evolve???,@jira OR jira OR #jira,jira,en,dude he looks hella different in these two shots does he fucking evolve???
2026-04-19T00:59:05.000Z,miniteen yang kukarang cerita setiap ditanya berapa harga: 100k,@jira OR jira OR #jira,jira,id,The miniteen that I wrote the story about every time I was asked what the price was: 100k
2026-04-25T12:19:27.000Z,"""All Perfect"" is too intense for me even casually lol   Is HIRO-san also a (´･ω･`) person(´･ω･`) who can't do it?   It's fun but it's hard lol   I wanna know what's going on in the brains of people who can do HARD lol",@jira OR jira OR #jira,jira,en,"""All Perfect"" is too intense for me even casually lol   Is HIRO-san also a (´･ω･`) person(´･ω･`) who can't do it?   It's fun but it's hard lol   I wanna know what's going on in the brains of people who can do HARD lol"
2026-04-20T17:44:19.000Z,ขอบคุณทางแบรนด์ Mediheal ที่ให้แนนจิเป็น MC ในlive วันนี้นะคะ น้องโฟร์ท เก่งมาก ม่วนจอย และมัมหมีสร้างตำนานน้องก้าวขาเข้าไลฟ์ปุ๊ปแล้ว sold out ทันที คือเริชสะบัด วันนี้ขอบคุณทุกท่านที่เข้ามาร่วมจอยในไลฟ์จากใจค่า    #MedihealTonerpadxFourthLive,@jira OR jira OR #jira,jira,th,"Thank you to the Mediheal brand for letting Nanji be the MC in today's live. Nong Fourth is very talented, fun to play with, and Mummy created a legend. She stepped into the live and immediately sold out, which is awesome. Today, thank you to everyone who came to join in the live from the heart.    #MedihealTonerpadxFourthLive"
2026-04-20T15:30:13.000Z,Nace gidan kanwata tace gashi abinci baiyi ba… Nace mata Muda muka jira STARK ya connecting ma Balle abinci,@jira OR jira OR #jira,jira,id,"I went to my sister's house and she said that the food is not ready... I told her that we waited for STARK to connect, let alone the food"
2026-04-25T12:05:43.000Z,こちらこそすぎるありがとう 激かわちゃん離陸ちゃんの絵柄に絶対合うと思ったの,@jira OR jira OR #jira,jira,ja,Thank you very much. I thought it would definitely match the design of Kawa-chan and Take-off-chan.
2026-04-23T21:08:38.000Z,Good morning  May you have a wonderful dayஐ♡~ஐ♡~ஐ♡~ஐ ♡~ஐ ♡~ஐ,@jira OR jira OR #jira,jira,en,Good morning  May you have a wonderful dayஐ♡~ஐ♡~ஐ♡~ஐ ♡~ஐ ♡~ஐ
2026-04-25T10:09:54.000Z,Is this from recording????  TEAM OFF FOR THE WIN  #FinalWalkTheFaceMenThailand4 #TEAMOFF #OffJumpol,@jira OR jira OR #jira,jira,en,Is this from recording????  TEAM OFF FOR THE WIN  #FinalWalkTheFaceMenThailand4 #TEAMOFF #OffJumpol
2026-04-23T13:31:00.000Z,"This prompt is worth $10,000. Small teams or individuals can give it a try—100% replicates Feishu to create a more user-friendly Jira. I tried it; it's the familiar Jira.  A Claude/Codex command:  Install the official skill: npm install -g  @larksuite/cli    npx skills add",@jira OR jira OR #jira,jira,en,"This prompt is worth $10,000. Small teams or individuals can give it a try—100% replicates Feishu to create a more user-friendly Jira. I tried it; it's the familiar Jira.  A Claude/Codex command:  Install the official skill: npm install -g  @larksuite/cli    npx skills add"
2026-04-25T10:00:48.000Z,"Coming to wait for you, Fifi, for sure    #4EVE   #THESHOWCASEFESTIVAL",@jira OR jira OR #jira,jira,en,"Coming to wait for you, Fifi, for sure    #4EVE   #THESHOWCASEFESTIVAL"
2026-04-25T12:08:27.000Z,かわいそ可愛い妄想してあわよくばイラスト描いちゃう(その結果のはるもっとマンガです),@jira OR jira OR #jira,jira,ja,"I fantasize about how cute the poor guy is, and if things go well, I end up drawing an illustration (this is a much more manga of the result)"
2026-04-18T18:55:34.000Z,Oh shoot ..    @nikitabier  - open a jira ticket please,@jira OR jira OR #jira,jira,en,Oh shoot ..    @nikitabier  - open a jira ticket please
2026-04-18T11:56:13.000Z,"Good morning  I've been sleep-deprived lately, so today I slept all day to rest my body",@jira OR jira OR #jira,jira,en,"Good morning  I've been sleep-deprived lately, so today I slept all day to rest my body"
2026-04-25T12:15:13.000Z,"I don't have that money, you know.   That's the reply you'll get lol    From your reply here,   I don't feel any justice.    Sayonara   Muted from now on",@jira OR jira OR #jira,jira,en,"I don't have that money, you know.   That's the reply you'll get lol    From your reply here,   I don't feel any justice.    Sayonara   Muted from now on"
2026-04-24T23:54:25.000Z,JOIN PLS !!!! If we get enough members I think I can do a giveaway !!!!!   #jiraitwt,@jira OR jira OR #jira,jira,en,JOIN PLS !!!! If we get enough members I think I can do a giveaway !!!!!   #jiraitwt
2026-04-17T05:51:58.000Z,"Empresas de inteligencia artificial están comprando los contenidos de Slack, Jira, Basecamp y correo electrónico de startups desaparecidas para entrenar agentes de IA en entornos laborales simulados.  La frase ""los fracasos son aprendizajes"" más cierta que nunca.",@jira OR jira OR #jira,jira,es,"Artificial intelligence companies are buying the Slack, Jira, Basecamp, and email content of defunct startups to train AI agents in simulated work environments.  The phrase ""failures are learning"" more true than ever."
2026-04-25T12:54:15.000Z,#THESHOWCASEFESTIVALx4EVE,@jira OR jira OR #jira,jira,ca,#THESHOWCASEFESTIVALx4EVE
2026-04-17T12:20:34.000Z,"Plane: an Open Source project management tool designed as a modern alternative to Jira, Linear, or ClickUp.    https:// github.com/makeplane/plane",@jira OR jira OR #jira,jira,en,"Plane: an Open Source project management tool designed as a modern alternative to Jira, Linear, or ClickUp.    https:// github.com/makeplane/plane"
2026-04-25T12:46:03.000Z,"On April 28th, come wait and listen together na kha  #double_jira",@jira OR jira OR #jira,jira,en,"On April 28th, come wait and listen together na kha  #double_jira"
2026-04-25T12:58:06.000Z,お返事ありがとうございます、かしこまりました。 またご縁がありましたらどうぞよろしくお願いいたします。,@jira OR jira OR #jira,jira,ja,"Thank you for your reply, I appreciate your reply. If you have the opportunity to work with us again, please do not hesitate to contact us."
2026-04-25T12:57:56.000Z,Photos i impulse deleted  Tomorrow I will have been a jirai for one month :>  #jirai #babyjirai #地雷 #地雷系,@jira OR jira OR #jira,jira,en,Photos i impulse deleted  Tomorrow I will have been a jirai for one month :>  #jirai #babyjirai #地雷 #地雷系
2026-04-20T14:52:40.000Z,"Atlassian will begin collecting customer metadata and in-app content from Jira, Confluence, and other cloud products by default on August 17, 2026, to train its AI https://letsdatascience.com/news/atlassian-enables-default-data-collection-to-train-ai-f71343d8… You can't opt out except for enterprise users for now",@jira OR jira OR #jira,jira,en,"Atlassian will begin collecting customer metadata and in-app content from Jira, Confluence, and other cloud products by default on August 17, 2026, to train its AI https://letsdatascience.com/news/atlassian-enables-default-data-collection-to-train-ai-f71343d8… You can't opt out except for enterprise users for now"
2026-04-25T12:50:44.000Z,毎日、びっくりする、ピンクが似合う女の子ってこと？MVP違いますねすみません、親父ギャグつまんねーりんりんは、頑張ってますねどんどん成長されるでしょう,@jira OR jira OR #jira,jira,ja,"Is there a girl who looks good in pink that surprises me every day? MVP is wrong. Sorry, daddy gag is boring. Rinrin is working hard. I'm sure she'll grow more and more."
2026-04-25T12:54:41.000Z,"Got it (*´ω｀*) It's like a substitute for medicine, huh! (*´꒳`*)ﾖｷﾖｷ。",@jira OR jira OR #jira,jira,en,"Got it (*´ω｀*) It's like a substitute for medicine, huh! (*´꒳`*)ﾖｷﾖｷ。"
2026-04-21T21:09:19.000Z,"AI’s New Training Data: Your Old Work Slacks And Emails  Defunct startups are being liquidated for their Slack archives, Jira tickets, and email threads—operational exhaust that AI labs now treat as premium training data. Read more: https://forbes.com/sites/annatong/2026/04/16/ais-new-training-data-your-old-work-slacks-and-emails/?utm_campaign=ForbesMainTwitter&utm_source=ForbesMainTwitter&utm_medium=social…",@jira OR jira OR #jira,jira,en,"AI’s New Training Data: Your Old Work Slacks And Emails  Defunct startups are being liquidated for their Slack archives, Jira tickets, and email threads—operational exhaust that AI labs now treat as premium training data. Read more: https://forbes.com/sites/annatong/2026/04/16/ais-new-training-data-your-old-work-slacks-and-emails/?utm_campaign=ForbesMainTwitter&utm_source=ForbesMainTwitter&utm_medium=social…"
2026-04-25T12:43:41.000Z,Hello Jiri! Always delighted when someone who sees the visual world the same way as me turns up.,@jira OR jira OR #jira,jira,en,Hello Jiri! Always delighted when someone who sees the visual world the same way as me turns up.
2026-04-25T12:44:37.000Z,"https:// tiktok.com/@10ri_ioo?_r=1 &_t=ZS-95pjr9VxOWw …  10時からTiktokらいぶして、そのままこっちでもらいぶする(^∀^و( و""♪",@jira OR jira OR #jira,jira,ja,"https:// tiktok.com/@10ri_ioo?_r=1 &_t=ZS-95pjr9VxOWw … Live on Tiktok from 10 o'clock and then listen here (^∀^و( و""♪"
2026-04-25T12:42:41.000Z,@yorihaya_info  選曲えっどいよ~ 誉くんがな┠り曲歌うなら隼人もMIRR0Rとか歌ってほしいなあとは藤i風の曲とか,@jira OR jira OR #jira,jira,ja,"@yorihaya_info The song selection is amazing~ If Homare-kun is going to sing a song like that, I want Hayato to sing something like MIRR0R or something like Fujii-style songs."
2026-04-25T12:47:41.000Z,初めまして、こんばんは。 お写真の4点⇔ジュイス.みか.司.紅郎 の郵送交換は可能でしょうか？ ご検討よろしくお願いいたします。,@jira OR jira OR #jira,jira,ja,"Nice to meet you, good evening. Is it possible to exchange the 4 photos by mail between Juice.Mika.Tsukasa.Kuro? Thank you for your consideration."
2026-04-25T12:41:47.000Z,"If my tweet about having my account name taken over (even if it's buried down there) catches your eye, I'd be thrilled if you could follow me from there!!",@jira OR jira OR #jira,jira,en,"If my tweet about having my account name taken over (even if it's buried down there) catches your eye, I'd be thrilled if you could follow me from there!!"
2026-04-25T12:57:35.000Z,ご返信並びにご交換可能とのことありがとうございます◎フォローにつきまして勿論です、僭越ながらこちらよりお先に失礼いたします。この度はよろしくお願いいたします。,@jira OR jira OR #jira,jira,ja,"Thank you for your reply and for letting us know that we can exchange.◎Of course I will follow you, but I apologize in advance. Thank you for your understanding."
2026-04-25T12:55:50.000Z,お返事並びにご快諾いただきありがとうございます。 フォローお願いいたします。 こちらお先フォロー失礼します。 よろしくお願いいたします。,@jira OR jira OR #jira,jira,ja,Thank you for your reply and for your understanding. Please follow me. Sorry for following you here. Thank you for your support.
2026-04-25T13:01:06.000Z,Collecting anonymous questions!  Recent examples of answered questions ・Where do you live? ・Eh! What kind of kid is the one you're interested in! ・Around where in Tokyo? You seem like a city kid ・Bi?,@jira OR jira OR #jira,jira,en,Collecting anonymous questions!  Recent examples of answered questions ・Where do you live? ・Eh! What kind of kid is the one you're interested in! ・Around where in Tokyo? You seem like a city kid ・Bi?
2026-04-25T12:56:11.000Z,ありがとうございます 今日のケンシロウはぼくの知ってるケンシロウじゃありませんでした,@jira OR jira OR #jira,jira,ja,"Thank you, today's Kenshiro was not the Kenshiro I know."
2026-04-25T12:55:37.000Z,なぎうおちゃんありがとぉぉぉはたちになりました！！！ 良い一年になったらいいな,@jira OR jira OR #jira,jira,ja,Thank you Nagiuo-chan! ! ! I hope it's a good year
2026-04-24T14:52:21.000Z,"I'm now able to tell my agent “we are going to work on JIRA-1234” and it goes and pulls down the task, makes me a plan, I say yeah okay that looks good, and it generates the commit.  I run an AI review from a different session, it finds 4 issues of varying priorities, I paste it",@jira OR jira OR #jira,jira,en,"I'm now able to tell my agent “we are going to work on JIRA-1234” and it goes and pulls down the task, makes me a plan, I say yeah okay that looks good, and it generates the commit.  I run an AI review from a different session, it finds 4 issues of varying priorities, I paste it"
2026-04-25T12:46:10.000Z,おめとん𛰙᭜𖫴𖫰𖫱𖫳𖫲𖫲𖫳𖫴𖫰𖫱꛰ ᭜𖫴𖫰𖫱𖫳𖫲𖫲𖫳𖫴𖫰𖫱꛰ಣ,@jira OR jira OR #jira,jira,ja,Ometon𛰙᭜𖫴𖫰𖫱𖫳𖫲𖫲𖫳𖫴𖫰𖫱꛰
2026-04-25T12:56:23.000Z,じろ吉さん！ ありがとうごさいます！ ぜひぜひ！お楽しみくださいね 私も東京行きたかったです…！,@jira OR jira OR #jira,jira,ja,Mr. Jirokichi! Thank you very much! Please come and see us! Please enjoy! I also wanted to go to Tokyo...!
2026-04-25T12:56:18.000Z,"Thank you for being with LingLing and Orm, I will always support you",@jira OR jira OR #jira,jira,en,"Thank you for being with LingLing and Orm, I will always support you"
