product_name,review_title,rating,pros,cons,full_content,page_number
Trello,Keep your tasks organized and up to date,N/A,"Easy to use. You can go in, create boards, and assign tasks to other users.Notifications. You get an email when you are assigned a task or any updates are posted.Pricing. It fits for small and medium businesses budgets.",Reporting features. This is something many businesses like to use in their project management.Need access to employee accounts when someone leaves the company to make sure they don't have access to any sensitive information anymore.,"Keep your tasks organized and up to dateRating: 9 out of 10IncentivizedAugust 11, 2019Use Cases and Deployment ScopeTrello is being used by different departments to keep up with tasks assigned. We can check who is doing what and follow up with more requests or changes to the tasks while also knowing...",13
Trello,Trello is the easiest to use project management software available,N/A,Trello is very easy to use. Someone with no computer skills can easily use it.Trello is very affordable and they even offer a free option.Trello is easy to customize and make it work for your processes and work flow.,"I'd love to see the ability to pin the cards anywhere within the workspace.I wish there was a way to delete, instead of only an option to archive.I wish there were a few more color options for the boards.","Trello is the easiest to use project management software availableRating: 10 out of 10IncentivizedAugust 11, 2019Use Cases and Deployment ScopeTrello is used by our organization in multiple ways. We use it to track bugs and feature requests for our development team, we use it to track requests direc...",13
Trello,Trello Task Management!,N/A,Task management.Workflow planning.Transparency.,Larger project management instead of just tasking.,"Trello Task Management!Rating: 9 out of 10IncentivizedAugust 11, 2019Use Cases and Deployment ScopeThis tool is being used by multiple departments across campus for varying levels of project management. This tool is used by my department as an overall tasking system so we know what everyone is curre...",13
Trello,Simplicity at its core!,N/A,It is super simple to use.There's no training needed. It's very self-explanatory and uncomplicated.The deadlines are easy to manage through the notifications via email.,"Its simplicity is also its handicap. I cannot get any of our developers to use Trello. They are sticking with GitHub (understandably) so I have to use Trello for mostly managerial tasks (across no-tech users) and follow-up with GitHub for developer-related tasksIf there was a way to connect to GitHub, that'd be epic.","Simplicity at its core!Rating: 7 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeWe use Trello across the organization for managing our responsibilities and deadlines. We assign tasks to users and follow up deadlines during each weekly check-in.ProsIt is super simple to use.There's...",13
Trello,Great for project management AND team collaboration!,N/A,Project management.Team communication.Organization.,A brief tutorial for how to use the program would be greatInformation on mobile usageTips for using the program,"Great for project management AND team collaboration!Rating: 9 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeTrello is currently being used by all departments within our company to keep track of projects as well as project status (initial drafting, revisions, final draft, etc.). I...",13
Trello,Great for small projects!,N/A,Interactive design.Cards.A good labeling and notification system.,No charts for progress.You cannot add a calendar.Sometimes the cards are not enough for proper documentation.,"Great for small projects!Rating: 7 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeWe are using Trello for our smaller projects. Clients that are collaborating to a development phase are able to see the progress, and we have accomplished this with Trello boards. We are driving the ...",13
Trello,Trello: Great at Basic Workflow Tracking; Nothing else,N/A,Swim Lanes.Assigning people to cards/tasks.Keeping a personal log of work being done.Giving an overall view of what you are working on.,"Hide conversations and activity from the team.Notifications are a mess.It does not handle complex project very well.Linking/epics/user stories are supported, but hard to implement.","Trello: Great at Basic Workflow Tracking; Nothing elseRating: 6 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeThe entire team is using it. We use it for project management, operational tasks, and bug tracking. It is a very basic setup, where boards are projects, production issues...",13
Trello,"Trello -- Collaborators of the world, Unite!",N/A,"Subchannels/cards within cards on a task: allowing users to move to different ""sub-focuses"" or components of a task in one area and provide updates on the progress on each of those components, and overall as well.Ease of use: it's extremely easy to organize and update Trello tasks and track progress.Features: bullet lists, archiving and not deleting, etc. are nice features that allow even the most ""document everything"" person to be satisfied.",I'm not a fan of the fact that you are not able to access it offline.There's no ability to set up reoccurring tasks; it must be repeated each time (which can be annoying and clutter your board).,"Trello -- Collaborators of the world, Unite!Rating: 7 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeTrello is used to serve as a platform for project management and tasks assigned within our department. It allows us to easily track progress on key initiatives stemming from leader...",14
Trello,"Excellent, simple, and effective!",N/A,Ease of use.Quick to set up and implement.Lots of functionality.,Design/aesthetics are very simple.The column design is sometimes difficult to navigate quickly.,"Excellent, simple, and effective!Rating: 9 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeTrello is a fantastic piece of software for our type of work. We currently use it to manage social media content and keywords, future stories and content, along with blog posts, and to develo...",14
Trello,Trello makes easy even easier,N/A,"Simplicity - This isn't complicated. You log-in and it immediately know how to use it.Cleanliness - Trello doesn't clutter itself with extra features or unneeded visuals. They keep it straight forward.User Experience - They built the platform where user experience comes first. If you need a feature, it's there and it's intuitive to where you need to go to access it. They don't hide it deep within the system or in strange spots that don't make sense.",Setup - I wish the customization when you first set-up your Admin account could be a little easier. It's a breeze past set-up.Customer Support - It may have just been my experience but it took a while to get assistance when I reached out to their customer service team via their support email.,"Trello makes easy even easierRating: 5 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeTrello has been a godsend for organizing multiple projects with many moving parts yet needing a platform that is clean, clear, and quickly display the various statuses of the project. People new ...",14
Trello,Trello is a fun and easy way to organize things,N/A,Visual to-do list.Organization.Collect project information.,The tagging feature could be more useful.Ease of filtering.More list configuration.,"Trello is a fun and easy way to organize thingsRating: 8 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeI use Trello for any kind of list where I want to keep track of things visually. It's great for keeping track of items with images. For example, I have one Trello list for books...",14
Trello,Great project manager,N/A,Great user interface . Easy to use. Drag and drop functionality.Best user experience on the market.Complete with all of the necessary features.,For big projects it can be a bit messy.Not as complete as Jira or other alternatives.No calendar in the cards.,"Great project managerRating: 7 out of 10IncentivizedAugust 9, 2019Use Cases and Deployment ScopeTrello is an excellent project management tool. I use it personally for my private life and the whole area of business development in the organization uses it. It gives a clear birds eye view on the statu...",14
Trello,Trello - Limit WIP for Success!,N/A,"Flexibility of Cards - can add links, pictures, attachments, etc.Built in sharing enables multiple users to collaborate on a board at a time.Customizable - it's very easy for me to customize the look and format of my cards to make it easy to identify work that needs to get done.","Aging - Trello offers an aging functionality that lets you identify old cards, but it's not granular enough to be useful. In short order, old cards all look old.Color coding - Trello offers color coding, but not enough unique colors to make many labels of distinct colors.Export - Trello does offer export, but not in a user-friendly format. I'd like a CSV export so I can easily manipulate my card data from time to time.","Trello - Limit WIP for Success!Rating: 10 out of 10IncentivizedAugust 8, 2019Use Cases and Deployment ScopePresently, we use Trello as a kanban card management system across distributed teams. This helps us to understand the current state of work being done, limit work in progress, manage blockages,...",14
Trello,Trello allows us to organize our customer success operations,N/A,Organizing and prioritizing tasks,Small UI tweaks - after adding a new Card and I press Enter I want to enter the same Card to enter more details but Enter actually adds a whole new Card - which I can see would be useful for some use cases but not mine for 90% of the time.,"Trello allows us to organize our customer success operationsRating: 9 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeWe use Trello today to manage our CS Operations which allows us to keep all the request organized. There are various requests that come in on a daily basis and they ...",14
Trello,Trello: ACTUALLY organize your tasks.,N/A,Task-to-project groupingCollaboration with other project membersPlugin integration,Strange User InterfaceReminders are lacking,"Trello: ACTUALLY organize your tasks.Rating: 9 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeI use Trello in my work life (independently of my company). I couldn't imagine organizing my life without it! I use it to keep track of all of my work &amp; personal projects. Even my stud...",14
Trello,Without a doubt the best to-do manager we have ever seen,N/A,"Task management: you can assign tasks to teams or to someone in particularYou can, with some workaround, create a full Kanban system","ECM ultant in Information Technology at T-Systems (10,001+ employees)","Without a doubt the best to-do manager we have ever seenRating: 10 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeWe are using Trello mainly as a task list for things that we are not able (or not permitted) to open an tracker or incident on JIRA. Tasks like ""Internal system xyz nee...",14
Trello,Task Management On The Go,N/A,Mobile AppIntuitive DesignEasy of UseOffline and Online Use,It was a little difficult to figure out how to remove a project.Could have the ability to work with other task management systems.Probably would be useful for businesses if Trello provided more insight into the work.,"Task Management On The GoRating: 9 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeTrello makes it easy to manage workflows on the go. Its mobile app design is very intuitive and allows for online sharing as well as offline use so that you can log tasks whenever you think of them. I...",14
Trello,Trello is great for managing projects,N/A,"Increases your personal and professional productivity.Boards are flexible, shareable, and let you pack a ton of detail into each card.User friendly.","There are TONS of options, which leads to a big learning curve.Limited flexibility in arranging cards and lists.Sometimes to simple and basic for complex and extensive projects.","Trello is great for managing projectsRating: 7 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeMy company is in the process of developing a new sales &amp; marketing team across various departments, as well as implementing new processes throughout the company. We have been using Tre...",15
Trello,Excellent tool for teamwork,N/A,Good handling of notifications.Ability to incorporate attachments.Possibility of integrations (certain add-ons).,The search for cards is not entirely good.Attachments cannot be related to a comment on each card.Difficult to access archived items.,"Excellent tool for teamworkRating: 7 out of 10IncentivizedAugust 1, 2019Use Cases and Deployment ScopeWe use Trello in our company to plan software development tasks. We create several boards, and in each of them, the cards with the different tasks go through different lists with states and are assi...",15
Trello,Trello is wonderful.,N/A,"Easy to create project and cards.Easy to label cards with people, colors, check-boxes, etc.Cards can be dragged around and archived very simply.",Perhaps Trello could use more integrations with other well known and used programs.More automated features.More administrative capabilities.,"Trello is wonderful.Rating: 10 out of 10IncentivizedJuly 30, 2019Use Cases and Deployment ScopeWe have a few groups that use Trello and it is mostly for projects or ongoing tasks. Trello is so very easy to use. It allows us to all be on the same page and see in real-time who is doing what part of th...",15
Trello,Complete task manager software,N/A,Cloud-based.Real time updating info.Collaboration between stories and sections.Ease of use.,"If you need to filter info, it's hard. You cannot add subcategoriesAt first you may have some difficulties in using it. It is not too intuitive.The interface could be a little better.","Complete task manager softwareRating: 8 out of 10IncentivizedJuly 21, 2019Use Cases and Deployment ScopeCurrently Trello is being used by some departments in our organization. Knowing what everyone is doing with lists is really good for work. Anyone who needs a list can access Trello on their phone ...",15
Trello,Trello is the Task Master,N/A,"Multiple task lists up at once.Multiple ways to provide and assign tasks, well organized.Freedom to build a workflow that best fits your team.","Personally, I don't need the pats on the back, power-ups, cute stickers, etc.I wish the UI was a bit easier.It would be nice to see how it's used with other companies to see how it can be developed more in our business.","Trello is the Task MasterRating: 7 out of 10IncentivizedMay 16, 2019Use Cases and Deployment ScopeIt's used across two departments that were having a hard time knowing what the other department was doing and the impact their jobs had on each other. Implementing Trello to have a list between departme...",15
Trello,Trello : Great collaboration tool for teams,N/A,,"It doesn't have a feature to make a task repeat. The user needs to keep on adding the task if the task needs to be done frequently.Integrated support for media playback (audio, video) would be very welcome -- i.e. when referencing a media file, it would be nice if it could provide player functionality right within the Trello card, rather than merely linking to the content.More customization options are needed.","Trello : Great collaboration tool for teamsRating: 8 out of 10IncentivizedApril 10, 2019Use Cases and Deployment Scope<p>We are using Trello for the following things:</p><p>1. Create boards and cards according to the project.</p><p>2. We create a card for every small task that needs to be done.</p><...",15
Trello,Trello at work,N/A,Operational ListsTo Do listsBrainstorming team boards,Repeat functionAble to see completion of cards in the APPAbility to assign cards to individuals,"Trello at workRating: 9 out of 10IncentivizedMarch 22, 2019Use Cases and Deployment ScopeWe use Trello as part of our training tools to help the training team keep on track with who we are training and where we are in the process. We also use it for operations. We have all our lists in Trello that w...",15
Trello,Team project management has never been this dynamic.,N/A,Pointing to the next task you have to complete.You can download all your pending tasks and organize them as you see fit.You can delay tasks if you need to.You can see your completed tasks so you can keep track of your progress.,"Junior Software Developer ultant in Engineering at CANTV (10,001+ employees)","Team project management has never been this dynamic.Rating: 9 out of 10IncentivizedJanuary 9, 2019Use Cases and Deployment ScopeAt the Security Engineering department we, the developers, use Trello for organizing projects and estimating time of completion. Using the notifications system, we can see ...",15
Trello,Great system for the incorporation and planning of projects.,N/A,,"When removing a card is difficult because you must delete each of the tasks to then remove the card, it also makes it difficult to eliminate each task since it is not at first glance the option to delete.The calendar also does not work correctly since once the date is assigned it will be automatically deleted and this causes the previous control of the assigned tasks to be lost, they should be eliminated if once the assigned task was fulfilled after its confirmation.","Great system for the incorporation and planning of projects.Rating: 10 out of 10IncentivizedJanuary 2, 2019Use Cases and Deployment ScopeWe continue to use Trello for version control in project management; having differentiation and a history in a project provides an excellent advantage when plannin...",15
Trello,Still figuring out if it works best for me or not!,N/A,,,"Still figuring out if it works best for me or not!Rating: 6 out of 10IncentivizedDecember 7, 2018Use Cases and Deployment ScopeI was asked to use Trello to see if I like the way it is set up for project management. We are trying to evaluate what software best fits our needs for project management. T...",15
Trello,"Create, drag and organize your tasks in your project.",N/A,I adore its didactic form by which you can create and organize the tasks you need to remember. Its easy handling is what stands out because it is very intuitive.It does not require many procedures or capacities in the computer because you can work it from the web without having to download extra files.It is very editable and customizable in addition to being very useful for your daily tasks.,"I do not like the function of the calendar with assignment of the task. It takes an expiration date, and if it passes to that date the task is automatically removed even if it hasn't been fulfilled.When connecting the project as a group, it often limits the members due to the connection.","Create, drag and organize your tasks in your project.Rating: 10 out of 10IncentivizedDecember 7, 2018Use Cases and Deployment ScopeI use Trello to have a better control and management for my business of the day. I can remember and effectively organize the problems and tasks of the company without ne...",16
Trello,Trello - Your New Best Friend,N/A,Helps keep you organized on all projectsEasily visibility with team members to find out who is working on project and get updated informationCan set up several different boards to track a variety of tasks,Spell check would be nice feature to add,"Trello - Your New Best FriendRating: 10 out of 10IncentivizedNovember 29, 2018Use Cases and Deployment ScopeOur Department using Trello to track tasks, documents and status of our project.ProsHelps keep you organized on all projectsEasily visibility with team members to find out who is working on pr...",16
Trello,Order your work and increase your productivity,N/A,"It allows to organize almost anything, from projects to daily tasks, all in one place without complications and the best, it can be accessed from any deviceIt is excellent to collaborate as a team, it allows to work in an environment in which each member of a team will know what is being done and is still to be done.It is specially designed to bring everything more organized, especially in those people who work on multiple projects at the same time and need to meet the deadlines.","The free version lacks advanced features and you will need to pay for a license if you have a large company with many users.It lacks global labels, it is necessary to specify labels on each board.Everything is organized on boards, at the beginning it can be confusing, for example, to assign a task you have to first think about which board corresponds, look for it, enter it and just assign the task.","Order your work and increase your productivityRating: 8 out of 10IncentivizedNovember 21, 2018Use Cases and Deployment ScopeI work in a web-based information systems development department, and for us Trello is a very important tool that allows us to track the progress of each of our projects. It is...",16
Trello,Excellent tool for the exchange of ideas and to keep you organized,N/A,"Easily organize activities and projects collaboratively.You can track any task, it contains a history of the recent activities of each member.It is a totally online platform that does not require many features of your computer, also has a native application for mobile devices.You can share all kinds of documents and files with your team.","They should improve the search engine for tasks since you find almost nothing.Its interface is very basic, it could be a bit betterAvailable colors are limited, you should have more to choose from.It would be great to hide certain boards to be displayed on the main screen.","Excellent tool for the exchange of ideas and to keep you organizedRating: 8 out of 10IncentivizedNovember 14, 2018Use Cases and Deployment ScopeTrello is used in all departments to organize all activities in a simple way, all team members are always up to date with any change of activities and proje...",16
Trello,Trello Review,N/A,,"On small screens Trello becomes not so convenient.It is a bit difficult to add automation, repetition and rapid tasks to implement.I suppose Trello could be not enough for really large companies.","Trello ReviewRating: 10 out of 10IncentivizedSeptember 7, 2018Use Cases and Deployment ScopeWe work in small teams and Trello is a convenient way to track and assign tasks to team members. The program allows you to perform tasks related to the creation of visual effects faster and more efficiently. ...",16
Trello,Trello has helped me to implement successful software projects with Agile focus !,N/A,"Help to implement Agile projects, for example software projects.Integrated with cloud platforms such as Google Drive and Dropbox.High visibility for all members of a project. Team members uss an intuitive system of boards, lists and cards.Can enable security access, using users' profiles.Can be used for applying polls.",No visible numeric progress of activities.Task status must be changed manually.,"Trello has helped me to implement successful software projects with Agile focus !Rating: 10 out of 10IncentivizedSeptember 5, 2018Use Cases and Deployment ScopeTrello has helped us to implement successful software projects with Agile focus. It has also worked perfect inside my organization even if e...",16
Trello,The best tool to organize teamwork tasks,N/A,"It allows you to determine how to make many reports about your projects. It also makes a quick and easy and visual configuration, easy to share, shows a specific project or process, project management, team collaboration, to-do list. It's a great way for a team to collaborate. I love being able to manage my own tasks in the same place that I manage team's simply by creating another board.",ultor Tecnico - Java Developer in Engineering at ultec-TI (51-200 employees),"The best tool to organize teamwork tasksRating: 10 out of 10IncentivizedAugust 3, 2018Use Cases and Deployment ScopeIt is used throughout the company, helps to solve and improves the order of tasks decreases working time because it organizes everything correctly and quickly is also very economical f...",16
Trello,Trello - A Great Software for Completely Free,N/A,"Easy to upload, control and adjust to each department project management tasks.Great to upload art and tag for different purposes. Highly adjustableCan be used for completely free! No actual work stoppers restrictions","Trello has a limited number of tag colors which can be a bit confusing if you have a lot of things to tagSometimes images are uploaded in lower quality for some reason, doesn't always happenHave limited view options, could be great to have more view options","Trello - A Great Software for Completely FreeRating: 9 out of 10IncentivizedJuly 16, 2018Use Cases and Deployment ScopeWe are using Trello as our main project management tool for all departments.The marketing department uses it to follow up on marketing projects and add comments and discussions inte...",16
Trello,Easy and fun to use task manager,N/A,,,"Easy and fun to use task managerRating: 10 out of 10IncentivizedJuly 13, 2018Use Cases and Deployment ScopeWe use Trello within our design team through a shared account by our department manager. We have 2 primary uses for Trello: First is to share ideas across our design team in order to track conv...",16
Trello,"Trello, your ally for teamwork",N/A,,"Trello works by boards, which sometimes makes it difficult to work when we needed, for example, global labels. On each board, you must define and/or repeat your labels specifically.We use it for small projects because its boards are limited when it comes to the management of many people or very large projects.","Trello, your ally for teamworkRating: 7 out of 10IncentivizedJuly 10, 2018Use Cases and Deployment ScopeWe used Trello for organizing small projects of some departments, like the communication one. With this tool, the team assigned and checked the jobs of the workers, like to events, program social ...",16
Trello,Trello! This is the best thing you can get to keep everything on track.,N/A,"UI & UX are great in Trello, it is easily readable and you get a sense of everything by spending very little time on Trello dashboard.Email integration is great with Trello, you don't have to go back and forth to fill things.Creating checklists within tasks is a great feature which helps in creating shorter checkpoints.",I don't find many problems with Trello because it does the work well for its scope and I would not complain about the product because it is free.,"Trello! This is the best thing you can get to keep everything on track.Rating: 9 out of 10IncentivizedJuly 6, 2018Use Cases and Deployment ScopeFrom the time we started using Trello, it has been a great experience. We generally use Trello for works which have multi-team dependencies, Trello helps us...",17
Trello,"Excellent Collaborative Tool, Great for Content Writers",N/A,"Very little learning curve. We had a brief tutorial, but I learned how to use it pretty quickly by playing around on my own. It's very straightforward and user-friendly.The software makes it very easy to stay organized across multiple teams. Previously we had a much more scattered process and Trello allows us to manage projects more easily.The integration with Google Docs is very helpful.","Occasionally, it's a bit sluggish to load.Creating new cards in Trello can sometimes be a pain, but it's not a deal breaker for me.It's a free software, but there are ""powerups"" you have to pay for that I haven't tried out.","Excellent Collaborative Tool, Great for Content WritersRating: 10 out of 10IncentivizedJuly 5, 2018Use Cases and Deployment ScopeWe used Trello to revamp a formal editorial process for all content assets produced by our content team. We use the program to coordinate projects across PR account teams,...",17
Trello,Trello should be best for graphics and design related projects.,N/A,"Trello helps a user to visually see what's not yet done, what should be done, what's the level of priority of the tasks and what have been done already.Trello makes you create a checklist under each card and you can copy the checklist in other cards.Trello allows you to put labels on each card which tells to which certain the task is related to.","Trello should offer a list of way of doing things like Asana. List way means like just adding task as a line under a section in Asana.Trello should have more app integrations too. It would be helpful if Harvest Time tracker, Toggl or Hubstaff can be integrated to Trello.Trello should have a sound notification option so people will easily know if some tasks needs their immediate attention.","Trello should be best for graphics and design related projects.Rating: 8 out of 10IncentivizedJune 6, 2018Use Cases and Deployment ScopeI use Trello in organizing my tasks and others tasks for three of my clients. I used it when I was still working for the consultancy marketplace Expert360 and I use...",17
Trello,Trello makes project management simple and easy,N/A,Easy-to-use interfaceSimplifies project managementMobile app makes it very easy to keep boards updated,"ultant in Marketing (10,001+ employees)","Trello makes project management simple and easyRating: 7 out of 10IncentivizedMay 25, 2018Use Cases and Deployment ScopeWe used Trello within our practice for project management purposes. Additionally, we also advise Fortune 500 clients on how to integrate tools like Trello. Trello helps keep teams ...",17
Trello,Great Basic Task Management,N/A,Task ManagementAssigning RolesAssigning Deadlines,Sub tasks can't have specific deadlinesSub tasks can't have specific people assigned to themPlug ins like gannt etc are paid,"Great Basic Task ManagementRating: 8 out of 10IncentivizedMay 21, 2018Use Cases and Deployment ScopeWe use Trello for project management. It has helped us organize within departments and across departments on specific projects. With Trello, we can track roles and specific tracks to ensure they are d...",17
Trello,Trello Review,N/A,,I honestly don't have a lot of recommendations for making things better.,"Trello ReviewRating: 9 out of 10IncentivizedMay 21, 2018Use Cases and Deployment ScopeWe use Trello to engage with our customers. We use it to document our goals, open items, product enhancement requests, and what we have completed. We have a list for each of these and then cards for each specific i...",17
Trello,Manage your projects and work teams in the easiest and fastest way,N/A,"Very complete free version.You can create an infinite number of boards and organize everything as you want because it is very flexible.You can create delivery deadlines, finish a task or schedule alerts to be aware of your goals to achieve. You can do it very dynamically to get the most out of it.You can invite anyone to join your work dashboards with just one email account. You do not have to register or go through a complicated process to start using Trello.",ultor Senior Front-End Javascript in Research & Development at SOAINT (51-200 employees),"Manage your projects and work teams in the easiest and fastest wayRating: 9 out of 10IncentivizedMay 9, 2018Use Cases and Deployment ScopeTrello is a fantastic project management tool, which allows us to organize the tasks within our projects and work teams in a very fast and comfortable way. With a...",17
Trello,"If you want to be efficient with the investment of your time, Trello is your best option.",N/A,"To organize the activities and responsibilities of my lifeTo manage my personal and entrepreneurial projects. (Blog, channel, Etc)To assign tasks and responsibilities.",I find it a bit problematic to manage the work teams. I think they can improve this aspect more.The storage on the boards is a bit limited ...I would like a client to work without an internet connection. That would be great.,"If you want to be efficient with the investment of your time, Trello is your best option.Rating: 7 out of 10IncentivizedMay 3, 2018Use Cases and Deployment ScopeI use Trello independently to organize the tasks and activities of my daily life. and in the company, we use Trello to assign the responsib...",17
Trello,Trello is free-forever. They mean it.,N/A,Organizes different departments of our businessIt streamlines accountability for tasks that have to be completedIt makes it possible to see where different people in your organization may be stuck and allows you to communicate right on the boards,"Trello can add a few more tools in its tool belt to make it more robustIf people don't take responsibility for managing the boards, they can become disorganized very quickly","Trello is free-forever. They mean it.Rating: 10 out of 10IncentivizedApril 17, 2018Use Cases and Deployment ScopeTrello is being used to manage the series of events we put on. We have boards that manage our marketing, operations, team culture, sponsors, and general business. The program is being use...",17
Trello,Are you tired of taking your projects to old programs? Improve with Trello.,N/A,Guaranteed productivityCohesion of the work team.Monitoring and control of activities.Tool that drives success.,ultor de BPM in Information Technology at SOAINT (201-500 employees),"Are you tired of taking your projects to old programs? Improve with Trello.Rating: 8 out of 10IncentivizedApril 15, 2018Use Cases and Deployment ScopeThe security that Trello has given us for the department has been excellent, it has allowed us all to have access to the knowledge of the projects. To...",17
Trello,Good for small/medium projects,N/A,Document repositoryChecklist trackingResource assignment and tracking deliverables.,"ultant in Human Resources (5001-10,000 employees)","Good for small/medium projectsRating: 6 out of 10IncentivizedMarch 16, 2018Use Cases and Deployment ScopeI use Trello as a projects and tasks management tool for team projects, document control and to track resource deliverables.ProsDocument repositoryChecklist trackingResource assignment and tracki...",18
Trello,Trello: Simple and Useful,N/A,"Easy to use and understand, no training necessary at allMobile app to check the tasks from your mobile phoneAbility to add comments and attachments to the tasksSubtasks per tasks","Probably a minimalistic approach would make Trello even better, I'd like to see some option to switch between minimalistic and complete view.","Trello: Simple and UsefulRating: 8 out of 10IncentivizedMarch 9, 2018Use Cases and Deployment ScopeTrello is currently used to track the tasks in a visual way that make obvious in which state they currently are.ProsEasy to use and understand, no training necessary at allMobile app to check the tasks...",18
Trello,Trello - Freeform Masterpiece,N/A,,"Trello is not as robust a product for the Windows environment, although the web interface is as functional as most users will need.Trello does not make it easy to completely delete content. The archive function is useful but sometimes you just want to get rid of something completely.Trello does note currently offer an offline editing function which would be very useful.","Trello - Freeform MasterpieceRating: 9 out of 10IncentivizedFebruary 13, 2018Use Cases and Deployment ScopeWe use Trello across our organization and with client- and supported-organizations. The ability to share Trello boards enables collaboration and management without the confines of more limited ...",18
Trello,Great team collaboration tool. Helped to accomplish tasks in our department.,N/A,"It's simple and very easy-to-use. You just sign up, create a board and you are all set.The boards are very well visualized and it gives a clear picture of the overall situation. It helps a lot to see the big picture and keep the team organized.It's very convenient to use Trello's mobile app on the go. It's again very user friendly and does the job perfectly.",It would be great to receive reminders when the tasks are approaching due dates.,"Great team collaboration tool. Helped to accomplish tasks in our department.Rating: 10 out of 10IncentivizedJanuary 30, 2018Use Cases and Deployment ScopeWe used Trello in our marketing department and collaborated with the design and content teams. It helped us set tasks and assign them to appropria...",18
Trello,Trello To-Dos,N/A,To-Do List features make organizing tasks very easy.The ability to add tags to cards when using boards across multiple departments is key functionality.The filter feature works extremely well. It is easy to manage cards.,Trello could use a great intro that shows you all of the great functionality available. It is an easy system but some of the functions are not obvious and members could benefit from a comprehensive tutorial.,"Trello To-DosRating: 10 out of 10IncentivizedJanuary 22, 2018Use Cases and Deployment ScopeTrello is being used across a number of departments in our organization to keep track of deadlines and to-do lists for project work. It is also a means of requesting new features in our database with our tech ...",18
Trello,"If you want to have a more organized team and task management system, try Trello!",N/A,,"The early versions of their Mac app had several small bugs, but I guess it's already solved now.Nothing else to mention. I like how Trello works and it's really helpful for our team.","If you want to have a more organized team and task management system, try Trello!Rating: 10 out of 10IncentivizedJanuary 19, 2018Use Cases and Deployment ScopeTrello is used by all our team members in our company. It's a great tool that helps us organize not just the tasks that need to be completed,...",18
Trello,Trello - The Top Dog in Productivity Apps,N/A,App is really handyI like the card-based visuals and the simple navigationI use the Zapier link to maximise the effectiveness,Advisor / Director at iliosa Ltd (1-10 employees),"Trello - The Top Dog in Productivity AppsRating: 9 out of 10IncentivizedJanuary 18, 2018Use Cases and Deployment ScopeI use Trello in a number of ways in the business. From helping manage my personal tasks to managing the sales pipeline and project management. I use it via the app as a brain dump to...",18
Trello,"""You can't beat simplicity and reliability.""",N/A,VisualsAccessibilityCollaborationSimplicityFree option very robust,Learning curve for less straightforward functionsNo Delete Option for CardsFormatting Descriptions is difficult,"""You can't beat simplicity and reliability.""Rating: 10 out of 10IncentivizedJanuary 17, 2018Use Cases and Deployment ScopeIn our company, we primarily used Trello for two different departments: our Brand Development/PR department and our technology department. For Brand Development, we were able to ...",18
Trello,Agile All The Way Down,N/A,"Kanban BoardsRich ecosystem of integrationsAttractive, deceptively simply yet powerful card-based interface",,"Agile All The Way DownRating: 9 out of 10IncentivizedJanuary 16, 2018Use Cases and Deployment ScopeTrello makes it easier for Agile teams to keep track of what everyone is working on with minimal administrative overhead. The simple, manoeuvrable base interface is one of Trello's greatest strengths -...",18
Trello,Trello tops for workflow,N/A,Tasks organisationTracking progressAssigning tasks to the right people,"Would be good to see if there was a way to see whether a card had at least been read, even if not completedCould do with recognising internal links to work folders when the asset is over the upload limit.Or could create a ""wetransfer"" zip if you tried to upload something that was bigger then allowance.","Trello tops for workflowRating: 9 out of 10IncentivizedJanuary 8, 2018Use Cases and Deployment ScopeTrello is a great way to track workflows across numerous projects. It is currently being used by multiple departments and is helping us reduce the use of email. By creating templates for similar proje...",18
Trello,Great way to stay organized and collaborate,N/A,"I use it every day for managing big projects that last over several months, to team efforts supporting conferences, to my everyday tasksI've used it for tracking workouts, vacations, presentations, all sorts of things.I like the free-form of the tool. The ability to move cards and lists around with a click-and-drag of the mouse is fantastic. I like that I can schedule tasks to other members of my team and them to me.","I love it, but I think that because it is so free-flowing, meaning you can arrange boards and cards in as many ways as you can imagine, that some users find this ""lack of structure"" more complicated.","Great way to stay organized and collaborateRating: 8 out of 10IncentivizedDecember 22, 2017Use Cases and Deployment ScopeA more organized process for projects I already manage, and a place to capture tasks as they happen on new projects I'm working on. The biggest benefit is because it is so fluid I...",19
