product_name,review_title,rating,pros,cons,full_content,page_number
Jira,Get agile with JIRA Software,N/A,,,"Get agile with JIRA SoftwareRating: 9 out of 10IncentivizedAugust 12, 2019Use Cases and Deployment ScopeMultiple teams within our organization use JIRA Software, including Product Content Strategy, Product Design, Product Education, Product Research, Front End, and Dashboard. Each team uses JIRA a b...",13
Jira,JIRA is the most easy to use project management software out there,N/A,It is a great tool to link documents and documentation to specific user stories to keep things organized.It has a great user management feature to help us plug resources into the right projects and remove users as they move on to other work.It has sold plug-and-play options that you can elect to use or deselect in order not to cloud the interface.,"The look and feel is a bit sterile, which is both good and bad. Some nice skins to make it easily customizable to our existing corporate color schemes would be nice.Cost is always a place for improvement. JIRA is not overly expensive, but in a market where there are a ton of options, price is a negotiation point.Better integrations with vendor/partners using the same tool would help onboard offshore resources we occasionally use.","JIRA is the most easy to use project management software out thereRating: 10 out of 10IncentivizedAugust 10, 2019Use Cases and Deployment ScopeWe use JIRA to manage multiple high-levelprojects within our company. It is a corporate-wide engagement with JIRAwith several businesses that use it independ...",13
Jira,JIRA - adapts to your software development process!,N/A,Custom search queries can be saved and shared as filters.Batch operations on tickets work well and you can choose if you want to notify others.Ticket fields are highly customizable for easier creation.,"Some operations take their time.Default ticket settings are too complicated and complex for simple use cases.Basically, there is no ""one go to process"". You can pick Kanban, Scrum, ... whatever you like. The user interface, therefore, looks quite mixed up on some occasions.","JIRA - adapts to your software development process!Rating: 10 out of 10IncentivizedJuly 15, 2019Use Cases and Deployment ScopeJIRA has been a great replacement for Microsoft Team Foundation Server. Not only is it easier to use, but it's highly customizable by our organization without the need of ext...",13
Jira,JIRA -- The all in one cost-effective and integrated project management solution for our Organization,N/A,"Bug life cycle management.Grouping of deliverables as: epic, story, change request, bugs, tickets, enquiries, etc.Logging estimates and tracking actual efforts, giving effective variance computation.Computing metrics for our projects using the custom fields in JIRA.","The SLA management is ineffective.The assignee has to be an individual, which is a restriction. JIRA needs to enable issue assignment to a group/department as well, to bring it to an issue dashboard.Query management can be made easy with some add-ons like 'Script runner' which is currently outside JIRA.","JIRA -- The all in one cost-effective and integrated project management solution for our OrganizationRating: 10 out of 10IncentivizedMay 29, 2019Use Cases and Deployment ScopeJIRA is used in my organization for tracking issues from production support by our support team. For customer delivery and pl...",13
Jira,All around change management tool with lots of features,N/A,Agile development with sprint boards.Versatile filtering and customization of projects and reports.Easy and simple user interface.,Filters could be more descriptive.Could be integrated with requirement management software for direct navigation.More 3rd party add-ons could be better.,"All around change management tool with lots of featuresRating: 9 out of 10IncentivizedMay 29, 2019Use Cases and Deployment ScopeProject and change management with issue tracking is crucial for safety-critical software development in aerospace industries. JIRA provides many of the project management ...",13
Jira,A Project Management tool for your organization and clients,N/A,TasksProject managementAgile boardsTicketing for problems etc.Complex user management.,User management can be to complex for non-trained users.Very expensive.Could services sometimes crash?,"A Project Management tool for your organization and clientsRating: 8 out of 10IncentivizedMay 4, 2019Use Cases and Deployment ScopeWe're using Jira as a tool to be in control of our projects. We use it for tasks and much more. We use it across all of our organization and highly appreciate the option...",13
Jira,Jira PM review,N/A,Flexible in building interfaces for different teamsPowerful archive provides historical data for past projects in case they need to be retrievedLinks to different software to easily load information and build tickets faster,"Interface is outdated and not easy to use, which makes it slower to work with the toolTicket linking is not very flexible, so it's not easy to reference work to other department work in progress or pastOverall system is very technical, making it challenging for more non-technical teams to join and use the tools","Jira PM reviewRating: 6 out of 10IncentivizedApril 9, 2019Use Cases and Deployment ScopeJira project management system is used to manage project tickets. It's used across departments, and helps prioritize work.ProsFlexible in building interfaces for different teamsPowerful archive provides historica...",13
Jira,JIRA is the BEST software collaboration tool,N/A,An effective tool for planning/tracking work from project backlogs and SprintAn effective tool for tracking defectsFully customizable Kanban and Scrum boardsEasy to maintain the integration of defects and test using a test management tool like QAComplete.,"JIRA is fully customizable, although we were able to make our QA process fit into JIRA's workflow, it is not designed to work like this. Not easy to make it work as a test management tool.","JIRA is the BEST software collaboration toolRating: 9 out of 10IncentivizedMarch 14, 2019Use Cases and Deployment ScopeWe use JIRA as our company's main project management tool, this integrates development and QA to plan, track and report progress of our software releases.ProsAn effective tool for p...",13
Jira,JIRA and Agile for you business,N/A,,"The UI is a bit confusing sometimes to the inexperienced user.The price can be a little too much for small businesses.Too many features, that sometimes can bring some complexity to the platform (this is sometimes rated as a good area too, it will depend on how experienced [you are] and the points you want to cover with this tool).","JIRA and Agile for you businessRating: 9 out of 10IncentivizedMarch 3, 2019Use Cases and Deployment ScopeWe use JIRA to manage/track projects across the whole organization. It is a well documented tool and helps our team members to keep up with the workload as well as generate KPIs to higher managem...",13
Jira,"Jira = collaboration, integration, usability.",N/A,"Tracking projects based on assignee (ie: the person who needs to take action on a ticket).Easily seeing how many product tickets are open at any given time.Planning and road mapping of your product, Jira makes it very easy to track priority with development effort, you can display it easily on a map.","I'd like to see merge fields be slightly easier to use, but you can still format everything really nicely in comments, so it isn't a big problem.","Jira = collaboration, integration, usability.Rating: 10 out of 10IncentivizedFebruary 23, 2019Use Cases and Deployment ScopeJira, at a high level, is being used by our technical teams (engineering, support, implementation) to track development efforts, product feedback from our clients, as well as D...",13
Jira,Usage of JIRA by our geographically distributed Agile software development team,N/A,When you want a configurable workflow for different issue typesShowing the entire sprint progress at a glance in the burndown (or burnup) chartEnsuring every team member (even a new one) knows the steps that an issue has to take before closure,"Workflows and schemas are sometimes really difficult to understand. You learn it one time and it works fine for 6-7 months. When you need to modify it, it seems you need to learn it ALL OVER again.Left hand navigation panels sometimes need to be collapsed and expanded multiple times.","Usage of JIRA by our geographically distributed Agile software development teamRating: 10 out of 10IncentivizedNovember 26, 2018Use Cases and Deployment ScopeJIRA is used by the entire BizMerlin team for design and development of the product roadmap. Product managers add items to the backlog as well...",14
Jira,JIRA - Development workflow for all companies...,N/A,Great tool for agile developmentAllows flexibility to build out workflows that map to your company's internal processesFlexibly reporting and build out by team,Make certain the full end to end processes are documented - changing flows will impact the lineage of your dataMake certain someone on the team has JIRA experience or have a vendor support you in the implementationLook at full functions offered out of the box and understand additional plug-ins that may be needed.,"JIRA - Development workflow for all companies...Rating: 9 out of 10IncentivizedNovember 1, 2018Use Cases and Deployment ScopeJIRA is being used as an overall tracking tool for application development. Requests for new enhancements/projects may be placed in the system or defects may be tracked. IT ma...",14
Jira,JIRA Software: A great platform for sprint planning and issue tracking,N/A,JIRA is great for tracking issuesIt allows for excellent communication with other JIRA usersIt's easy to search and navigate the platformAdministration of JIRA is very easy and straightforwardDocumentation is generally pretty good as is JIRA support,Sometimes the documentation is a bit tricky to find depending on what version you're runningTroubleshooting complex issues when you use multiple plugins can be difficult,"JIRA Software: A great platform for sprint planning and issue trackingRating: 9 out of 10IncentivizedSeptember 7, 2018Use Cases and Deployment ScopeJIRA is being used across the organization by a wide array of users. We use it for issue tracking and sprints as well as as a product pipeline. It allow...",14
Jira,JIRA ALM is one of the best ALM tools available in the market.,N/A,The defect management and tracking mechanism is one of best in the industry.,The cost for the software licensing could be improved upon.,"JIRA ALM is one of the best ALM tools available in the market.Rating: 8 out of 10IncentivizedAugust 17, 2018Use Cases and Deployment ScopeJIRA ALM is one of best ALMs available in the market today. The rating for the overall user interface would be 4/5. Mainly because of it's seamless depiction of a...",14
Jira,JIRA-Easy to track,N/A,Managing workflow is too good.,Miscalculates the pending minutes some times.,"JIRA-Easy to trackRating: 10 out of 10IncentivizedJuly 16, 2018Use Cases and Deployment ScopeThe complete organization uses JIRA to track the issues or create user stories for developers.ProsManaging workflow is too good.ConsMiscalculates the pending minutes some times.Likelihood to RecommendIt is e...",14
Jira,Jira make software development tracking easier,N/A,Easy to drag and drop issues to statusUI is very good and easy to follow the sprint progressDashboard features are good,"Issue detail view can be a little limited, would like more room to configureChange the status of issue in all issue viewsIncreased functionality on dashboards, allow text field boxes","Jira make software development tracking easierRating: 10 out of 10IncentivizedJuly 13, 2018Use Cases and Deployment ScopeJira is used primarily by IT department as our software development tool for tracking all work. Recently our marketing and claims department has started to use it as well. We also...",14
Jira,"Kind of a must-have tool for working on bugs, engineering problems, etc.",N/A,"Great for engineers to track issues, bugs, problems, etc.Helpful for collaboration on bugs and great for managing sprints.","Definitely not the prettiest or most intuitive interface. Very much feels like it was built by an engineer.My biggest annoyance is that I get emails for updates to a bug's comments far too frequently. As in, someone will be editing a task and I'll get 5 emails in the course of them simply typing something out or making updates to the task. These things should be aggregated and there should be a time delay on when the emails reach me.","Kind of a must-have tool for working on bugs, engineering problems, etc.Rating: 8 out of 10IncentivizedJuly 13, 2018Use Cases and Deployment ScopeWe use JIRA to track and manage all bugs and tasks relating to the engineering teams in the company.ProsGreat for engineers to track issues, bugs, problem...",14
Jira,All-in-one project tracking platform,N/A,"I personally like the ability to track where issues and task are, how much work has been completed on them and what the estimated time remaining is.Easy to interact with a task. Easy to get into the task for the bug fixes and report it to the higher level through the spontaneous notifications.I like how JIRA helps teams organize themselves.",I can't say anything that bothers me about JIRA.The price is little bit high.,"All-in-one project tracking platformRating: 9 out of 10IncentivizedJune 18, 2018Use Cases and Deployment ScopeLogging and tracking issues in the project. I also use it as a way of noting down ideas as they arise. I don't have time to do most things as they are thought of so it is great for logging f...",14
Jira,JIRA - Managing a Project Activity at your Fingertips!,N/A,Manages Epics (projects) very well. Tasks can be adjusted easily along with their corresponding Story Points. The Backlog can be easily managed by moving Tasks around as needed.Notifications can be automatically sent out (if setup) to the Developer when new work is assigned.Epics/Tasks/backlog items can be managed through an easy to use drag and drop process.Agile. Easy to work with (very intuitive),"I don't have anything negative to say about the software.As with any software, the GUI can always use improvement, but that comes with time.It can lock up very briefly at times due to too many users.","JIRA - Managing a Project Activity at your Fingertips!Rating: 10 out of 10IncentivizedMay 28, 2018Use Cases and Deployment ScopeJIRA is used by our Company to setup Epics and the associated Tasks that belong with the Epic. We then plan our Sprint (2 weeks) with Development tasks and track the progre...",14
Jira,JIRA is the ultimate in issue tracking software,N/A,"Customized workflows - JIRA can be set up to work for any imaginable workflow.Fine grained account control - roles can be created for any type of user access, giving you full control.Nice looking and easy to use UI.Available in SaaS and self hosted.","It can be overwhelming. So many configurations and options can make it difficult to manage.It's among the most expensive in its category. Much cheaper options are available and likely do what you need.If your admin configures things wrong, it can be very difficult to use as a user.","JIRA is the ultimate in issue tracking softwareRating: 8 out of 10IncentivizedMay 23, 2018Use Cases and Deployment ScopeWe use JIRA as a project management tool. We use it to manage our backlog of tasks, plan our sprints and organize who works on what. We use their reporting to get metrics on how we...",14
Jira,Great for any project that requires collaboration between developers and product managers,N/A,Highly customizableDynamicGood integration with a variety of other products,"ultant in Marketing (10,001+ employees)","Great for any project that requires collaboration between developers and product managersRating: 7 out of 10IncentivizedMay 17, 2018Use Cases and Deployment ScopeJIRA is used for small pilot tests that require rapid iteration on software projects.ProsHighly customizableDynamicGood integration with a...",15
Jira,The Tool for you development,N/A,ConfigurableUser friendlyCost for small teams,Too many options. Sometimes a configuration has too many steps to be done.Cost to medium teamsA large server footprint to local servers (Tomcat is a large memory user),"The Tool for you developmentRating: 10 out of 10IncentivizedMay 14, 2018Use Cases and Deployment ScopeWe use Jira to manage all our user stories, all development content, and actions. With this tool, we no longer forget anything in our development cycle.ProsConfigurableUser friendlyCost for small te...",15
Jira,Solid Organizational Tool,N/A,Easy and efficient way to organize and assign workAllows for the creation of a hierarchy of tickets and work to keep priorities organizedUser-friendly and cost efficient as an organizational toolTraining resources readily available,"ultant in Corporate (10,001+ employees)","Solid Organizational ToolRating: 8 out of 10IncentivizedApril 25, 2018Use Cases and Deployment ScopeJIRA software is currently being used within our department as an organizational tool. JIRA is being used intermittently across the whole organization, but is not currently a standard. JIRA really hel...",15
Jira,Heavy-duty issue tracker,N/A,Highly customizableComprehensive workflowsGranular notificationsClear UI,On-demand version is often very slow,"Heavy-duty issue trackerRating: 8 out of 10IncentivizedApril 6, 2018Use Cases and Deployment ScopeWe use JIRA across all departments, including marketing or customer success. Development teams use Scrum capabilities (sprints, etc.), while the rest of the organization typically uses Kanban boards.Pro...",15
Jira,"Integrated, Reliable And Very Customizable.",N/A,Custom fields.Define several workflows.Collaboration between teams.,UI/UX lacks.Performance issues.,"Integrated, Reliable And Very Customizable.Rating: 8 out of 10IncentivizedMarch 28, 2018Use Cases and Deployment ScopeThe applications are hosted in the cloud. This means you don't have to worry about buying and maintaining your own infrastructure. The service's very reliable, affordable, allow us t...",15
Jira,My day to day with JIRA!,N/A,"It is excellent for the control of development projects under agile methodology.It allows you to reprogram issues, attach images, set subtask to each issue, which later depending on the complexity you can convert into an issue to execute later.By closing each sprint you can graphically view the Burndown Chart, which allows you to analyze with the development group, if the sprint was under what was planned or what caused the deviations.",Coordinador de desarrollo de software in Research & Development at Ingeniería de ulta Incostas (51-200 employees),"My day to day with JIRA!Rating: 10 out of 10IncentivizedMarch 12, 2018Use Cases and Deployment Scope<p>In the software development department of the company, we control projects under the agile methodology. We manage all the development and maintenance projects of our internal applications using JIR...",15
Jira,Jira- Effective Tool to manage Agile Teams,N/A,,"Enterprise Agile Coach in Information Technology at Tata ultancy Services (10,001+ employees)","Jira- Effective Tool to manage Agile TeamsRating: 8 out of 10IncentivizedFebruary 23, 2018Use Cases and Deployment ScopeIt is being used at a program level in the organisation. We use JIRA to track our Agile teams that are [composed] of Scrum and Kanban teams. We use it for tracking epics, stories, ...",15
Jira,It’s okay overall but needs some work,N/A,They return your calls (usually)Creates helpdesk tickets per issueThey usually follow upCan connect to users using interface easilySoftware tracks specific IT support person assisting customer,They don’t always know the real issue and spend too much time figuring out the wrong solutionSometimes they pass around the issue for days.They need to understand all software programs well.Multiple attempts needed to bypass admin access,"It’s okay overall but needs some workRating: 3 out of 10IncentivizedFebruary 23, 2018Use Cases and Deployment ScopeIt’s being used all across our organization. It addresses IT related issues and is a direct line to assist all workers.ProsThey return your calls (usually)Creates helpdesk tickets per i...",15
Jira,Jira Review,N/A,Task Management - Keep Track of TasksPriority Management - Prioritize TasksReporting - Create Reports That YOU Need,Customization - Better customization for specific needsEase of Access - More training or helpful tips within the program,"Jira ReviewRating: 9 out of 10IncentivizedFebruary 13, 2018Use Cases and Deployment ScopeMy organization (about 45 people) is currently either using Jira or is considering the use of Jira to manage tasks and keep a record of past, present, and current projects. Jira provides us a means to better mon...",15
Jira,JIRA is a very useful tool,N/A,"Organization and prioritization of workThe ability to customize (forms, workflows, etc.)The ability to share information easily (adding attachments, adding ""watchers"" to issues, as well as integrations with other products)",,"JIRA is a very useful toolRating: 8 out of 10IncentivizedFebruary 2, 2018Use Cases and Deployment ScopeOur product team uses JIRA to communicate with developers and manage sprints using the Sprint boards. The commercial support team also uses the help desk feature and other tech teams use Kanban boa...",15
Jira,"Great for agile teams and development work coordination, but reporting could use some work",N/A,"Fits right into agile methodology and very easy to use.No problems with copy/pasting images, attachments, and formatting stories to look right. Interface is fast, pleasing to use.Commenting and tracking conversation and notes on stories is very easy.","Reporting and some charting capabilities is lacking. Need better ways to track burndown, velocity, etc.Missing functionality for tracking testing and pass/fail.A good example of ""you get what you put in"". It can get messy and overwhelming easily if left unchecked. Some tools and study on this would be helpful to guide users on proper management of agile.","Great for agile teams and development work coordination, but reporting could use some workRating: 9 out of 10IncentivizedJanuary 19, 2018Use Cases and Deployment Scope[It's being used for] Coordinating work and submissions from multiple stakeholders and users and estimating completion of projects. M...",16
Jira,JIRA - helps you implement agile SDLC cycles effectively.,N/A,"It helps in Release Management in our rapid release cycles. sync with Product Management tool and Customer support tools.Supports various kind Of Agile models like scrum & KanbanUser accesses, custom story types, Workflow support to automate development cycle.",I think they can improve on reporting capabilities to get more insights about developer productivity.Documentation attached to each story is not readable for non-developer teams. If features were better readable UI/UX for business users will help to get all stakeholders in product process to start using JIRA,"JIRA - helps you implement agile SDLC cycles effectively.Rating: 9 out of 10IncentivizedJanuary 15, 2018Use Cases and Deployment ScopeCurrently, our Product team, development teams, QA &amp; Customer support teams are using JIRA to manage Development, Production defects, Release cycles. We are using...",16
Jira,JIRA - Highly recommend for anyone wanting to better organize their tasks,N/A,Tracking of current projects for large teamsTime managementData gathering for developing workflow procedures and expectations,Sorting of attachments in individual tickets,"JIRA - Highly recommend for anyone wanting to better organize their tasksRating: 10 out of 10IncentivizedJanuary 12, 2018Use Cases and Deployment ScopeJIRA is currently being used across our marketing department. We use it for task management activities as well as tracking time used for particular t...",16
Jira,Great for what we need,N/A,"Its ability to generate reports and dashboards that are accessible, usable and understandable to C-Suite executivesIts ability to integrate with other tools through the use of plugins and add-ons (including source code repositories, a big one for use)Its ease of use - new hires don't generally need to be trained at all, they pick up the right way to use the tool within their first week",,"Great for what we needRating: 8 out of 10IncentivizedDecember 28, 2017Use Cases and Deployment ScopeWe use JIRA to track defects, and the resolution of those defects, across hardware and software platforms. 95% of the engineering organization uses it in one way or another, although the use cases dif...",16
Jira,JIRA is huge but it pays off,N/A,"JIRA is an excellent tool to connect different teams and work styles in an efficient way, without being too specific for some of them.It has a lot of features and settings to offer which really enable you to plan a task in a very detailed way.Thanks to the different conditions of a task, the status can be tracked easily and everyone always knows who's the one who has to provide input.","JIRA is not the right tool for people who are looking for an easy, small and quick to learn project management tool.There should be more options to layout a task in terms of tables, image integration et cetera. Currently, the bigger a tasks gets, the more complicated and difficult to understand it looks.","JIRA is huge but it pays offRating: 7 out of 10IncentivizedDecember 28, 2017Use Cases and Deployment ScopeWe're using JIRA as a communication and project management tool between our IT and other departments, like management, design, sales and so on. Basically every employee with project management t...",16
Jira,Rich with Features and Complexity,N/A,It's great for holding all our projects and tickets with teams assigned.It has good features for formatting ticket descriptions and comments for team collaboration.I like the hours tracking feature because it's easy to enter hours for each ticket and also see all my time for the week at a glance.,Better formatting options in tickets.Apply UX principles for easier workflow and UI.More options to simplify and cut out unnecessary features that we don't use.,"Rich with Features and ComplexityRating: 7 out of 10IncentivizedDecember 22, 2017Use Cases and Deployment ScopeWe use Jira across our whole organization to track one-time and ongoing projects as well as employee time. We use it to track epics, stories, tasks, features, defects and hours spent. We us...",16
Jira,Jira Review,N/A,"It has a lot of flexibility in the way you can create swimlanes, flag cards, and move things around on the board.Easy to track and follow your team's progress and see if you are getting things done according to schedule.The circles that represent the days along the bottom of each card are nice so that you can see if anything is getting stale.","It needs a better way to auto refresh. Having to refresh the page sometimes can be frustrating.Sometimes it's very slow to reflect that you are dragging things between columns, and before you know it you have grabbed the wrong card.","Jira ReviewRating: 10 out of 10IncentivizedDecember 13, 2017Use Cases and Deployment ScopeWe use Jira to facilitate agile programming. We have boards that we use for different products and [it] allows us each to pick up tasks to work on and allows others to see what is happening across the group.Pro...",16
Jira,Vast customization options. If used correctly can facilitate process improvements.,N/A,Allows us to customize our board to match the teams' workflows and not the other way around.Allows transparency to management and other interested parties.If used appropriately it can help cut down on process bloat.,It can be complicated to set up and manage. Depending on the size of your organization it could require a full time administrator to manage.,"Vast customization options. If used correctly can facilitate process improvements.Rating: 9 out of 10IncentivizedDecember 1, 2017Use Cases and Deployment ScopeWe use JIRA in many different implementations across our organization. We've customized boards for teams in our department to match their ind...",16
Jira,Review On Jira,N/A,The release engineer team uses the details of components that are to be deployedThe performance team uses the tasks that have to be tested under loadThe network team implements i-rules and and firewall requests etc.,It needs more robustnessCross platform portabilityMore user-friendly,"Review On JiraRating: 8 out of 10IncentivizedNovember 22, 2017Use Cases and Deployment ScopeWe use jira extensively within the team as well as other teams. Particularly it's a bridge between the dev team, release team, network team and database teams and many more.It covers all the dev modules and c...",16
Jira,Extremely good on workflow monitoring and handy reporting tools,N/A,JIRA does particularly well on tasks and activities tracking.It allows users to easily incorporate supporting documents with various formats.Easy monitoring and summarizing and is also flexible on assigning and commenting on a task.,"Sometimes the software is unresponsiveI also experiencing some bug occasionallyComments are viewed and order historically, hence it's difficult to have context if commenting on older comments","Extremely good on workflow monitoring and handy reporting toolsRating: 9 out of 10IncentivizedNovember 10, 2017Use Cases and Deployment ScopeJIRA is being used by multiple departments within IT group. We used it mainly for bug and defect tracking, we also use it to coordinate and communicate tasks w...",16
Jira,Great organization once figured out; very happy with them,N/A,"The breakdown from ""epics"" (very high-level ideas, goals) into ""stories"", ""tasks"", and ""sub tasks"" is not only a project manager's dream, but really helps keep the company informed about what general things are being worked on and ""how much more"" there is to getting something accomplished.Love the slack integration (keeping everyone posted on what just happened).",The boards (and which ones people are looking at / which tickets they pull or don't) can be a little confusing at time. That's really my only con.,"Great organization once figured out; very happy with themRating: 9 out of 10IncentivizedOctober 31, 2017Use Cases and Deployment ScopeIt's used within the dev team (and by VP Product) only for Organizing product/dev ideas, stories, and sprints.ProsThe breakdown from ""epics"" (very high-level ideas, g...",17
Jira,Judging JIRA Software,N/A,"It is a well-known and recognized issue tracking tool.It is extremely customizable, both in terms of customization of the tickets themselves as well as how one can apply workflows to manage your process.Given its wide usage in the market, there are a number of 3rd party plugins/integrations available for JIRA; you can tie it to your repository and have an integrated view of development within the issue tracking tool (for example).",,"Judging JIRA SoftwareRating: 6 out of 10IncentivizedOctober 26, 2017Use Cases and Deployment ScopeWe use JIRA as our primary development tool for bug tracking as well as for Agile process management. Combined with Confluence, nearly all of our SDLC is managed within JIRA and Confluence (the latter b...",17
Jira,JIRA is the only support tool for Atlassian Confluence users,N/A,,ultant in Engineering (1-10 employees),"JIRA is the only support tool for Atlassian Confluence usersRating: 4 out of 10IncentivizedOctober 24, 2017Use Cases and Deployment ScopeJIRA was used to document differences between a desired specification and a delivered prototype. The organization being small, it was used by everyone. It was inte...",17
Jira,Judging JIRA,N/A,Documented and rigid workflows.Automation where needed.High-level dashboards for management review.It is easy to use. This is evident by our high adoption rate.,"JIRA always has a snapshot of today, but it's hard to get trends.The marketplace has a lot of plugins, but most are not free. To build the best solution you may need to purchase several add-ons.Because it is very customizable you can end up with too many statuses or fields that mean the same thing. You need a good admin to help shepherd departments down the same path.","Judging JIRARating: 10 out of 10IncentivizedSeptember 27, 2017Use Cases and Deployment ScopeAlmost every department is using JIRA. It is keeping our teams focused and providing better visibility to team leads. It also allows for rigid workflows so steps are not missed.ProsDocumented and rigid workfl...",17
Jira,JIRA for Ops,N/A,Tracking multiple types of items under one roofNotificationsReports,"ultant in Information Technology (10,001+ employees)","JIRA for OpsRating: 7 out of 10IncentivizedSeptember 18, 2017Use Cases and Deployment ScopeJIRA is very useful to record and track requirements for small applications and records that we build. The tool is comprehensive, manageable, and provides good reporting. It also helps in tracking tasks and ti...",17
Jira,JIRA - I like it so much!,N/A,Defect trackingInstant e-mail notification to users - based on the role they play in the organizationWorkspace creation to help teams managing their work inside a bigger projects,Wish JIRA had more integration features with HipChat/other IMs used by businessesJIRA integration with HP ALM - this helps multiple teams using different test management tools within the same organizationMore intuitive burndown charts,"JIRA - I like it so much!Rating: 7 out of 10IncentivizedSeptember 7, 2017Use Cases and Deployment Scope<div>JIRA is used as a test management/tracking tool in our organization. It is being used across the whole organization</div><div></div>ProsDefect trackingInstant e-mail notification to users - ba...",17
Jira,JIRA for Agile is must,N/A,The best thing I liked about it were the variety of charts and graphs which helped us to have a clear understanding of our sprint work.The ability to create sub tasks for user stories.We can also customise or configure the application which helps us to keep the application as common as possible.The ability to prioritize the stories in the backlog so as to take it up in a sprint is also beneficial.,"I have nothing as of now which I dislike, will definitely update if I find any. We moved from another application to this, it has been better since then.","JIRA for Agile is mustRating: 7 out of 10IncentivizedAugust 10, 2017Use Cases and Deployment ScopeJIRA is used by our department here. It has helped us a lot. We work in a ScaleAgile mode hence it has helped us a lot in performing our Agile movement in our work. We have improved the way we work and ...",17
Jira,JIRA - The Best ALM Tool in the Market.,N/A,"Single view for all the user stories (active sprint/backlog)Ability to generate reports of various types for each of the active / closed sprints for e.g. burndown chart, sprint velocity etc.Ability to track release tickets - we can create tickets which are supposed to go for production from various sprints in one single page and manage it from there.Integration of communication tools like Hipchat and Slack makes it very easy for tracking & responding to notifications.","Complexity of integrating other ALM tools like TFS with JIRA - as my first project had to be migrated from TFS to JIRA, all the artifacts had to migrated manually into JIRA.Mobile app of JIRA is not so holistic in nature and one has to navigate a lot to do various things which are very easy to do in web application.","JIRA - The Best ALM Tool in the Market.Rating: 10 out of 10IncentivizedAugust 9, 2017Use Cases and Deployment ScopeJIRA is used in my organization for Application Lifecycle Maintenance (ALM) activities. It is used in collaboration with Confluence/Wiki for capturing detailed:1. User stories in form o...",17
Jira,JIRA modern tool for Project Management,N/A,Kanban provides a summary of all stories and status in a single view. Easy to track the iteration and easy to progress the stories. It's like a virtual agile wall.Integration with Git. We can see all the code changed for a particular story and defect fixes.Integration with Jenkins to progress the status of story.,"I like everything about this product,","JIRA modern tool for Project ManagementRating: 9 out of 10IncentivizedJune 23, 2017Use Cases and Deployment ScopeCurrently, we use JIRA in the IT department. It is very effective and efficient to manage our Agile projects. The task assignment, task progress, and workflow customization features are m...",17
Jira,A nice tool for big companies but it's better to find an alternative for small businesses.,N/A,"Inform people by email that they have a new task or replies to their comments.Clear interface.Nice tool to update information, modify or add [info]. You can also attach files up to 5 MB or more according to your settings.You can use the self-hosted version or use it on your own server.","It's hard to create new workflow schemes and apply them to some projects (not intuitive).If you want to hide tickets from people who are not concerned (add view restrictions), it's a pain. I had to contact support to set it up correctly.Pages loading are slow on the self-hosted version. It may due to sharing of resources across all customers.","A nice tool for big companies but it's better to find an alternative for small businesses.Rating: 7 out of 10IncentivizedMarch 30, 2017Use Cases and Deployment ScopeI use it only with website developers in order to describe what bugs need to be fixed, implement new features on current projects or to...",17
Jira,Very few issues with managing issues,N/A,"Creating dashboards for issue tracking and management.Highly customizable and many plugins are available.Logging, tracking and updating issues via email.",Useful for project management but not flexible enough to effectively use for other purposes.The search function is poor.Interface is not terribly user-friendly.,"Very few issues with managing issuesRating: 8 out of 10IncentivizedMarch 20, 2017Use Cases and Deployment ScopeJIRA is used by R&amp;D in order to work on adding features and improvements, as well as identifying and repairing bugs. JIRA is also used by engineering for working on server and data cent...",18
Jira,JIRA is the way to go for Agile development teams,N/A,Share information across development teamTrack progress of developmentManage Agile BoardsIntegration with Stash,Better use of time estimation regarding EpicsMore graphics optionsTimesheet functionality,"JIRA is the way to go for Agile development teamsRating: 9 out of 10IncentivizedMarch 7, 2017Use Cases and Deployment ScopeJIRA is being used across the whole organization as a bug and features tracking tool. We use the Agile boards a lot. During our sprints, we have each team assigned a board, wher...",18
Jira,My JIRA Experience,N/A,Shows you data on all the tasks you have going on like time estimated vs. logged vs. left to complete.Helps you prioritize tasks and assign to different developers.Can organize your tasks and projects into smaller chunks that are easier to understand.,Jira's graphs and charts are not super intuitive to set up to get sophisticated analyses on pain points in the project life cycle.Some features like filtering require a bit of tech savvy knowledge to use fully.,"My JIRA ExperienceRating: 6 out of 10IncentivizedFebruary 16, 2017Use Cases and Deployment ScopeWe use Jira to help prioritize projects in our development pipeline. We also keep track of work that is getting done and at what stage of the project that work is currently at. In particular, it helps sol...",18
Jira,Jira is the last software tool you'll need for Agile development,N/A,"JIRA helps the team share information and engage others seamlessly.Enables teams to work together with colleagues using joint-editing tools and monitoring the team’s progress and updates of each task.JIRA boasts a feature-rich service desk implementation that allows each department to collect customer requests instantly, and arrange them in priority queues that improve the productivity of the team and happiness of customers.","Jira is very good at helping us manage small, executable development tasks, but it does not meet the need of understanding the full scope of an “Epic” (big project).","Jira is the last software tool you'll need for Agile developmentRating: 7 out of 10IncentivizedDecember 5, 2016Use Cases and Deployment ScopeJIRA is being used by our department for agile development and bug tracking, specifically Scrum. It is being used throughout the organization and it really hel...",18
